User,text,time
takano,転記ミスなどあるかもしれないので一応みなさん確認しておいてもらえますか。,1485779371.000010
takano,<@U0JACJLRJ|takano> uploaded a file: <https://kait-takanolab.slack.com/files/takano/F3YSAPT2S/h28___________________________-_________.xlsx|H28卒研タイトルリスト-鷹野研.xlsx> and commented: 一覧にしました,1485779345.000009
takano,ありがとう,1485778874.000008
tsukiji,ラベルの時に一応まとめてありますが・・・,1485778814.000007
tsukiji,<@U0JAEV08K|tsukiji> mentioned a file: <https://kait-takanolab.slack.com/files/tsukiji/F3US2JE01/___________________________-28_____________.xls|卒論用背表紙ラベル-28年度 印刷.xls>.,1485778794.000005
takano,卒研委員の先生に提出しなくてはならないのだけど。,1485778740.000003
takano,卒研タイトルの一覧はどこかにまとまってたっけ？,1485778716.000002
matsumoto,"<!channel> onedrive卒論発表スライド(28日)へ卒論発表用テンプレートをアップロードしました。
皆、確認と適用お願いします。",1485761653.000006
matsumoto,<@U0JACJLRJ>: 分かりました。修正しておきます。ありがとうございます。,1485662120.000005
takano,<@U0JAJ3J8P> 微妙な違いがわかるようにして欲しいのですが、補助線などいれてみてもらえますか？,1485655630.000004
takano,<@U0JAJ3J8P> あ、ついでに、図5.3.2と5.3.3の写真の違いが良くわからないので、,1485655540.000002
matsumoto,"<@U0JACJLRJ> [ms]です。
ただ、秒間2~3ぐらいのデータが取れてると思うので、明日実機で秒間計測数を測って卒論の修正しておきます。",1485626550.000002
takano,<@U0JAJ3J8P> 表5.3.3と表5.3.4です。,1485587864.000003
takano,<@U0JAJ3J8P> 時間の単位が書いていないのですが、[ms]ですか？,1485587777.000002
matsumoto,<@U0JACJLRJ>: 分かりました。,1485519773.000002
takano,<@U0JAJ3J8P> データはもらってますが、グラフを書いたエクセルファイルもアップしてもらえますか。,1485509776.000007
takano,<@U0JAJ3J8P> 論文の図5.3.4～5.3.7のグラフはエクセルで書いた？,1485509739.000006
matsumoto,<@U0JACJLRJ>: 分かりました。,1485507643.000005
takano,<@U0JAJ3J8P> 卒論の提出版と、卒論図のpptをアップしておいてもらえますか。,1485502973.000004
takahashim,木村先輩の卒論発表スライドもDVDの中にあったのでOneDriveに入れておきます。,1485413344.000004
takahashim,木村先輩のもDVDの中にあったので入れておきます,1485413280.000002
matsumoto,要旨は2ページくらいのボリュームで書いてください。,1485332349.000045
matsumoto,要旨の締切は2/12(日)です。,1485332274.000044
takahashim,<!channel> 内藤先輩と宮下先輩の引継ぎをした際にもらったフォルダの中にと卒研スライド思われるファイルがありましたので参考資料としてOneDriveの2015slideファイルを作成し、入れておきました。,1485332116.000043
takano,1/28くらいにスライド初版提出にしておきましょう,1485315817.000042
takano,最初はスライド15枚程度を目安にしてください。,1485315548.000040
takano,卒研発表会のスライド作成も開始してしまってください。,1485315509.000039
takano,具体例はあったほうでいいですが、具体例のみでは方法論を示したことになりません。,1485310544.000038
takano,提案方式には方法論を書きます。,1485310518.000037
takahashim,<!channel>  クロスチェックおねがいします,1485309935.000036
takahashim,@channek クロスチェックおねがいします,1485309913.000035
terada,<!channel> クロスチェックお願いします,1485308442.000034
takano,卒論が完成した人は、捺印するので来てください,1485308008.000033
shimizu,<@U0JACJLRJ> OneDriveにアップロードした「20170124_1321154_shimizu_sotsuron」完成版に更新しました,1485259511.000032
tsukiji,<@U0JACJLRJ>  先生、完成したので電子版を「20170124_1321033_tsukiji.docx」の名前で今日の日付の卒論フォルダに提出しました,1485259301.000031
tsukiji,しくじった輩はシールを無駄にしないように印刷してね,1485244672.000030
tsukiji,<@U0JAEV08K|tsukiji> uploaded a file: <https://kait-takanolab.slack.com/files/tsukiji/F3VJXCTUL/___________________________ver2017.doc|ラベルテンプレートver2017.doc>,1485244639.000029
tsukiji,<@U0JAEV08K|tsukiji> uploaded a file: <https://kait-takanolab.slack.com/files/tsukiji/F3US2JE01/___________________________-28_____________.xls|卒論用背表紙ラベル-28年度 印刷.xls>,1485244619.000028
tsukiji,松本君のタイトル「ウェアラブルデバイス間の距離情報を用いた軽運動動作判定手法」でみんなの分のシール印刷しますね,1485240765.000027
matsumoto,分かりました、ありがとうございます。,1485240673.000025
takano,「加速度」を入れたいけど,1485240664.000024
takano,ウェアラブルデバイス間の距離情報を用いた軽運動動作判定手法,1485240648.000023
otaki,<http://kait-kbook.sakura.ne.jp/it/+ap019/%5E03-04_HowtoMakeLabels_H28.pdf>,1485239185.000022
shimizu,<@U0JAEV08K> <@U0JAJP7CY> ありがとです,1485231045.000021
otaki,"<@U0JAJ3J8P> 
論文要旨と目次にはページ数を入れない
1.1等の節は普通の文章と同じ大きさ
(抜粋)
章の番号と標題は，行の中央に少し大きい太字体で書く．節や項の番号と標題は，左端から一字下げて太字体で書く．番号の数字は半角文字とする．節や項の番号と標題の間には，全角の空白文字を入れる（章の番号の後には，空白文字ではなく，ピリオドを入れる）．
図表番号とその見出しは太字でなくて良いかも",1485226010.000017
otaki,"<@U0JAHLWD7> 
(3) 話し言葉は用いない．(卒業研究論文執筆要領抜粋)
 例：つまり → すなわち，どんな → どのような，だから → したがって，
 もう一つ → 他の一つ，そして → その後／更に／次いで，
 ～したら → ～したならば，～するのは → ～することは（準体助詞“の”）．",1485224963.000016
tsukiji,"<@U0JAJ3J8P> クロスチェック
清水君以外ので
2.2節の初めが字下げでなく，空白になっている
2.5節と2.6節の初めが字下げされていない
4.2節と4.3節の箇条書きは↓を参考に
(1)，(2），･･････，(a)，(b)，･･････，(i)， (ⅱ)，･･････ の順に，一字ずつ下げて使う． (抜粋)",1485224952.000015
tsukiji,"<@U0JAHLWD7> 　クロスチェック
4.3節の箇条書きは↓を参考にやった方がいいよ
(1)，(2），･･････，(a)，(b)，･･････，(i)， (ⅱ)，･･････ の順に，一字ずつ下げて使う． (抜粋)
6章の今後の展望だけ字下げじゃなくて空白になっている",1485223619.000014
tsukiji,「及びに」と「並びに」は例外だそうです,1485222293.000013
tsukiji,接続詞は仮名で書く． 例：おって，かつ，ついては，ところが，ところで，また． 例外（直前の字が漢字でないときに限り漢字で書いてもよい）： 及び，並びに，又は，若しくは，［従って，但し，故に］．,1485222266.000012
takano,卒論ファイルはみなさん作りましたか？,1485221117.000011
matsumoto,<@U0JAHLWD7>: ありがとー,1485220939.000010
shimizu,<!channel> クロスチェックお願いします,1485213821.000009
shimizu,"<@U0JAJ3J8P> クロスチェック
文章面だけですが
・2章の参考文献への参照番号が上付き文字になっていません．
・2.7節「本研究との特徴」→「本研究の特徴」では？
・3.3節 ピリオドが2つあります
・4.1節｛｝を使用していますが基本的に（）を使用します
・図の大半が小さくて文字が読めないと思います
・図表番号は（章番号）．（章内での通し番号）です。例：図4.1
・多くの図表が本文中で参照されていません
・多くの表がページをまたいでいます
・実装システム4の文末がおかしいです（文の切れ方が）
・6章にピリオドがないところがあります
図表の扱いが執筆要領にあっていない部分が多いため，執筆要領の3.5節を読み直した方がいいと思います",1485213086.000008
matsumoto,"<!channel> クロスチェックお願いしますー
自分も起きたらやります...",1485201501.000006
otaki,な、なるほど・・,1485091319.000004
t.kasai,かなり回線の帯域使ってるかもしれないです :fearful:,1485090051.000003
otaki,SoftEtherの接続が途切れるのですが研究室で何かしてますか？,1485089479.000002
otaki,<!channel> プレ提出まで後30分きりました:kodakku1:,1484998550.000009
shimizu,<@U0JAEV08K> 確認しました。ありがとうございます。,1484995817.000008
otaki,<@U0JAEV08K> ありがとうm(__)m,1484980544.000007
tsukiji,背表紙も作ったので確認してください,1484977776.000006
tsukiji,<@U0JAEV08K|tsukiji> uploaded a file: <https://kait-takanolab.slack.com/files/tsukiji/F3UMAK05T/___________________________-28_____________.xls|卒論用背表紙ラベル-28年度 印刷.xls>,1484977759.000005
tsukiji,"全員の卒研タイトルと名前、学籍番号をいれたのを送りました
各自名前と番号とタイトルの確認をすること(何人かはタイトル長くて変な改行してるので個人で調整して)",1484975413.000004
tsukiji,<@U0JAEV08K|tsukiji> uploaded a file: <https://kait-takanolab.slack.com/files/tsukiji/F3UM7CGSH/___________________________ver2017.doc|ラベルテンプレートver2017.doc>,1484975325.000003
tsukiji,<@U0JAEV08K|tsukiji> uploaded a file: <https://kait-takanolab.slack.com/files/tsukiji/F3UJN7JM8/___________________________ver2017_2.doc|ラベルテンプレートver2017_2.doc>,1484975323.000002
otaki,<!channel> Onedriveの2016卒論に速報用やプレ提出用のフォルダ作成しときました．,1484916648.000197
takahashim,<@U0JT2EZDH|takahashim> uploaded a file: <https://kait-takanolab.slack.com/files/takahashim/F3U5MRLN7/___________________________-24_____________.xls|卒論用背表紙ラベル-24年度 印刷.xls>,1484916053.000196
takahashim,<@U0JT2EZDH|takahashim> uploaded a file: <https://kait-takanolab.slack.com/files/takahashim/F3UA7N7HB/___________________________-27_____________.xls|卒論用背表紙ラベル-27年度 印刷.xls>,1484915998.000195
takahashim,<@U0JT2EZDH|takahashim> uploaded a file: <https://kait-takanolab.slack.com/files/takahashim/F3U9XETEY/___________________________.doc|ラベルテンプレート.doc>,1484915968.000194
takano,プリンターは全員が設定しておいてください。,1484915894.000192
takano,表紙シールと背表紙シールの作成係：笠井、築地,1484915866.000190
takano,ファイル作成：表紙シール、背表シールの貼り付け、を火曜日中に終了していてください。,1484915831.000189
takano,何も思いつかなかったら、◎で決定です。,1484915782.000188
takano,一晩寝かしてみてください。,1484915772.000187
takano,<@U0JACJLRJ|takano> uploaded a file: <https://kait-takanolab.slack.com/files/takano/F3TG81RLG/_________________________________-_______________________.xlsx|セミナー卒論タイトル案-仮決定(松本以外).xlsx>,1484915753.000186
tsukiji,知能データベース学会のタイトル：スライド共有サービスにおける資料作成者を対象とした専門知識抽出手法の検討,1484911427.000185
otaki,<@U0JACJLRJ> タコ飯出来ました．,1484909671.000184
tsukiji,"<@U0JACJLRJ> 
セミナーでの卒論タイトル案をまとめた物を渡すのを忘れていました",1484905355.000183
tsukiji,<@U0JAEV08K|tsukiji> uploaded a file: <https://kait-takanolab.slack.com/files/tsukiji/F3TF3K61F/_________________________________.xlsx|セミナー卒論タイトル案>,1484905317.000182
tsukiji,<@U0JAJP59N>  ありがとー,1484901164.000181
kumada,<@U0JAEV08K>  関連研究2.4スライドの特徴抽出に関する研究の2行目文献10)ってなってない？,1484901068.000179
takahashim,"音の受取側
-
1のポーズ
3479774643128
3525371072239
3564857170205
-
2のポーズ
3614631014239
3647160176452
3693273284946
-
3のポーズ
3805764235647
3865016242351
3928826863433",1484817291.000178
tsukiji,上から順に3回づつ,1484817285.000177
tsukiji,"



3394272421279
3439886857410
3479379242571

3529155802920
3561679532505
3607821818475

3720692961450
3779569079252
3843337093895",1484817259.000176
tsukiji,松本君の手伝い終わったら取り掛かって見ます,1484815117.000175
tsukiji,分かりました,1484814889.000174
takano,考察は、築地君の定義した「専門知識」に沿って、提案方式の優位性を結論付けてください。,1484814881.000173
takano,はい、それも見ておくと良いと思います。,1484814828.000172
takano,だから、本文中にそのような例があれば、人気だけで見ると、ぱっとしないのだけど、提案方式では、信頼性のある文章に使われるものを多く抽出できた、のように主張できて説得力が増しそうです,1484814816.000171
tsukiji,抽出された特徴単語が実際どのような使われ方をしているのかを例を交えて考察をするという事でしょうか？,1484814795.000170
tsukiji,予測をするエンタメ記事みたいな事もありゆるかもしれないって事ですね,1484814761.000169
takano,過激発言で人気があるだけかもしれません。,1484814728.000168
tsukiji,そうですね,1484814722.000167
takano,（今の時点では）,1484814713.000166
takano,「Androidは、Appleに買収された」のようなのがもしあったら、嘘ですよね。,1484814660.000163
takano,「Android」のようにただ、なんの文脈もなく使われるよりは、「Androidは、Googleによって開発されたスマートフォンOS...」とか書いてあったほうが有用だし、,1484814658.000162
tsukiji,分かりました,1484814602.000161
takano,考察の根拠になると思いますよ。,1484814591.000160
tsukiji,あ、具体例として入れる感じですかね？,1484814582.000159
tsukiji,確認した内容は卒論に加えるのでしょうか？,1484814571.000158
takano,ちょっと表現を修正しました。,1484814560.000157
takano,「あと、スライド内で、どのように特徴単語が使用されているのかを実際に調べてみると、確かに信頼性、有用性のある知識であると確認してみるのも手です。」大事なので、もう一度。,1484814538.000155
takano,このような確認をしていけば、何らかの結論を示せるのではないでしょうか。,1484814510.000154
tsukiji,正解データの内容としては専門分野を決めたのと一番有用そうなスライドを個人の主観ですが一つ選んであります,1484814487.000153
takano,他者から評価されてるので、有用性...：間違ってはないと思うけど、イコールではないので、慎重に主張しましょう,1484814464.000152
tsukiji,まだその正解データを卒論に反映してないですが…,1484814432.000151
tsukiji,一応、実験データ全て見た上で正解データは作りました,1484814419.000150
takano,専門家によって評価されていると、良さそうだけど。,1484814405.000149
takano,あと、スライド内で、どのように特徴単語があるのかを実際に調べてみると、確かに信頼性、有用性のある知識であると確認してみるのも手です。,1484814381.000148
tsukiji,"そうです
他者から評価されてるので、有用性があると捉えてます",1484814302.000147
tsukiji,専門性を定義する上での数ある候補の一つって意味ですよね…？,1484814262.000146
takano,信頼性や有用性を図りたいのだけど、とりあえずダウンロード数で置き換えているイメージではなかったっけ。,1484814259.000145
takano,信頼性が加味されると、その知識を頼りたいかなと思います。,1484814178.000144
takano,なんか変な表現になったけど、通じる？,1484814142.000143
takano,頻度は、専門性の候補だと思います。,1484814114.000142
tsukiji,は、はい…,1484814087.000141
takano,頻度と支持度、だけではないと思いますが、とりあえずフォーマルに定義してみてください。,1484814076.000140
tsukiji,"専門知識に関する単語が多く存在するスライドを専門性のあるスライドとみなす

みたいなことを定義するんですよね…？",1484814057.000139
takano,その定義に基づいて、実験結果が優位性を示していることを、主張してみてください。,1484813988.000138
takano,定義を、論文中に書いておくと良いでしょう。,1484813942.000137
takano,その意味を聞いています。,1484813898.000136
tsukiji,専門知識を持ってるという事です,1484813891.000135
takano,専門性とは何でしょうか。,1484813839.000134
takano,<@U0JAEV08K> 結論が言えると良いです。,1484813816.000133
tsukiji,頻度を元に専門性を図る事と指示度を合わせた結果は実験で出ているので、あとはその優位性を示せばいけると思います,1484813813.000132
takano,<@U0JAEV08K> また、優位性は、検索したい目的によって変動するものですか。,1484813697.000131
takano,<@U0JAEV08K> 専門知識に関する特徴抽出について、優位性のある方式について結論付けることはできますか。,1484813651.000130
tsukiji,考察は雛形を今日の日付の卒論に入れました,1484813478.000129
tsukiji,いや、そっちはまだです,1484813463.000128
takano,<@U0JAEV08K> ＴＦＩＤＦ3の結果は取ってあるのだっけ。,1484813454.000127
takano,<@U0JAEV08K> 人気度だけで、専門性が抽出できるわけではないだろうし。,1484813386.000126
takano,<@U0JAEV08K> 実験結果、差が出ているようなので、考察できそうですが。,1484813318.000125
tsukiji,"そうですね…
人物内のは全てのスライドの規模の縮小版なのでその捉え方は適してると思います",1484812846.000124
takano,"<@U0JAEV08K> 
人物内： 指定した人物が作成したコンテンツを検索するときに適していると思うのだけど、どうでしょう。
全てのスライド:  コンテンツ検索に適用される標準的な方法",1484812633.000123
takano,<@U0J8PMAQJ> :kodakku5: 無理しなくてよいのに。,1484812475.000122
tsukiji,"分かりました
今松本君の実験手伝ってるので戻ったら早速やります",1484812467.000121
t.kasai,はい,1484812259.000120
takano,<@U0J8PMAQJ> 家から？,1484812239.000119
t.kasai,すみません移動中です,1484812185.000118
takano,<@U0J8PMAQJ> いますか？,1484812120.000117
takano,<@U0JAEV08K> 7ページの表にキャプション番号とタイトルを付与してください。,1484812105.000116
takano,<@U0JAEV08K> 図3.2、3.3の説明は一応あるのだけ度、例を説明に加えられませんか。,1484812007.000113
takano,:+1:,1484811869.000111
t.kasai,行数の方はワンライナーで一発だったのでそれは別にいいんですが,1484811812.000110
t.kasai,あ、はははは :fearful:,1484811791.000109
takano,余裕だとか。,1484811777.000108
t.kasai,はい,1484811773.000107
takano,コードの行数で評価した場合と、比較するとか。,1484811759.000106
takano,:koala:,1484811715.000105
t.kasai,:kodakku1:,1484811701.000104
takano,ところで、卒論はどうなっていましたっけ。,1484811669.000103
t.kasai,あいや、研究室ではないのですが…1時間以内にはできます,1484811605.000102
takano,そうですか。今研究室？,1484811537.000101
t.kasai,あいや、研究室で作業する必要がありますね…す、少し待ってください,1484811492.000100
takano,研究室にいないとできないとかないよね？,1484811461.000099
takano,けっこう面倒なの？,1484811445.000098
t.kasai,わ、わかりました,1484811422.000097
takano,権限をもらえれば、shibamotoさんのは、私が作ってみます。,1484811386.000096
takano,取り急ぎ、popさんとnoodangさんのは、作ってもらえませんか。,1484811360.000095
t.kasai,管理パスワードがあればできるのですが,1484811340.000094
takano,私の権限でもできるの？,1484811312.000093
t.kasai,SoftEther VPN Server Manager for Windows というものがあるのでそれでやります,1484811299.000092
takano,何か、別のツールだっけ。,1484811290.000091
t.kasai,はい,1484811265.000089
takano,<@U0J8PMAQJ> VPNのユーザ登録についてですが、softetherクライアントからできるのでしたっけ？,1484811251.000088
otaki,<@U0JT2EZDH> スマホ入力のUIで乗車駅の部分に始発駅と書いてあるのはないほうが良いかも？,1484810148.000087
takahashim,<https://company-visit-experience-nanosidwe.c9users.io/project/student.html>,1484808619.000086
takahashim,Onedriveの2016seminarの0118に上げました。,1484772191.000085
takano,すらいどにあるのかな。,1484770390.000084
takahashim,<@U0JT2EZDH|takahashim> uploaded a file: <https://kait-takanolab.slack.com/files/takahashim/F3TNQMKQE/_______________.jpg|キャプチャ.JPG> and commented: かっこよくないですが、いかがでしょうか,1484743246.000083
otaki,一応，全国大会の論文に合わせた形で一部修正したものをOnedriveの2016seminarの0118に上げてみました。,1484740897.000082
tsukiji,知識データベースシステム研究会で使用したスライドの提案手法やコンテンツ検索とキーパーソン検索の違いについてのスライドとかはどうでしょう・・・,1484739893.000081
takano,研究紹介に使えるかっこいい研究スライド送ってください。,1484730771.000078
t.kasai,"<@U0JAEV08K> 遅くなって申し訳ないです :bow: 
・ソフトウェア性能分析に基づいたソフトウェアおよび開発者の成長分析
・ソフトウェア性能分析に基づいた開発プロジェクトにおける開発者の貢献度分析",1484723495.000071
matsumoto,"<@U0JAEV08K> 
複数のウェアラブルデバイスを用いた軽運動評価システム
端末間距離情報を用いた軽運動評価システムの提案
超音波受信距離情報を活用した軽運動評価システム",1484719189.000064
kumada,"考え中ですが
・プログラミング学習におけるエラーメッセージと
　問題文を問い合わせとして活用した検索システム",1484718355.000061
terada,"・グルメにおけるマスメディア情報と口コミ情報の重要度の違いの分析
・マスメディア情報と口コミ情報の地域における重要度の違いの分析
・マスメディア情報と口コミ情報の地域の特徴分析",1484717222.000058
takahashim,<@U0JAEV08K> ありがとう。,1484716924.000057
takahashim,"あと一個がまだ考えられていませんが
・会社訪問体験におけるマナー向上のためのチェックリスト動的集計機能
・会社訪問体験における帳票作成システムとマナー向上支援システム",1484716703.000056
tsukiji,<!channel> :卒論タイトルまだの人送ってください,1484716593.000055
matsumoto,<@U0J8PMAQJ>  ねえねえ,1484716564.000054
shimizu,<@U0JAEV08K> ありがとうです,1484715969.000053
