User,text,time
shohei516,5/9 作業報告,1494312792.566486,2017-05-09 15:53:12.566486
kaiseiaoki,"5/8 作業報告
・発音練習アプリケーションの基本機能を実装しました
・デザインを整えました
それにともない、Bulmaというフレームワークを導入しました",1494248055.559028,2017-05-08 21:54:15.559028
kaiseiaoki,・実際にテストするために簡単なUIを作成しました,1493744523.959855,2017-05-03 02:02:03.959855
kaiseiaoki,・音声認識のためのAPI(Web Speech API)について　精度や機能などを調査しました。,1493744490.947757,2017-05-03 02:01:30.947757
kaiseiaoki,5/2 作業報告,1493744436.926747,2017-05-03 02:00:36.926747
tsukiji,"5/2
・研究計画書の作成
研究計画書を作成しました．研究背景と，研究目的，自分が何を行うのかの提案，関連研究について書きました
・関連研究の調査
自分の研究において情報推薦の手法の一つである協調フィルタリングを用いた研究についてどのような手法があるのかをまとめました",1493720820.828663,2017-05-02 19:27:00.828663
ko-hei,"5/1.2
Jsのお勉強
・ブラウザオブジェクトについて
 form locationオブジェクトについて
Documentオブジェクトについて
History、Navigataer、Screenオブジェクトについて",1493719419.572105,2017-05-02 19:03:39.572105
shohei516,関連研究の調査,1493620542.907131,2017-05-01 15:35:42.907131
shohei516,Google map APIについての学習(クリック処理など),1493620532.906521,2017-05-01 15:35:32.906521
shohei516,ブラウザ上に駅のデータを表示させるカラムを追加させるためのデータ収集及び表示されるように修正(表示できた),1493620515.90533,2017-05-01 15:35:15.905330
shohei516,5/1 報告,1493620434.899868,2017-05-01 15:33:54.899868
ko-hei,"4/28 作業報告
JSのお勉強(続き)
・prototypeプロパティについて
・プロトタイプチェーン(JSにおける継承)について
・イベント処理の基本",1493377253.516061,2017-04-28 20:00:53.516061
matsuoka,"4/28 作業報告
･転移学習
転移学習を用いている論文や解説をしているサイトを5件ほどチェックしました(後ほどちゃんと読む)",1493370092.990684,2017-04-28 18:01:32.990684
ishikawa,"4月28日 作業報告
・ログ収集
Slackのチャットログを利用して日別発言量を収集、データベースに入れる所までやりました
・デスクトップPCの見積もりのお手伝い
4万以内でコスパの高い部品の見積もりのお手伝いをしました",1493369689.893808,2017-04-28 17:54:49.893808
shohei516,昨日格納したDBにカラムを増やすためにデータの収集を行った,1493348971.903475,2017-04-28 12:09:31.903475
shohei516,再来週のゼミのスライドの作成,1493348942.900522,2017-04-28 12:09:02.900522
shohei516,PHPの学習(DBとの連携について),1493348928.898993,2017-04-28 12:08:48.898993
shohei516,4/28 作業報告,1493348909.897107,2017-04-28 12:08:29.897107
shohei516,DBに入れた駅情報をPHPと連携してブラウザ上に表示させた。,1493286222.871308,2017-04-27 18:43:42.871308
shohei516,行った。,1493286191.863923,2017-04-27 18:43:11.863923
shohei516,及び吹き出しを表示されるプログラムを,1493286187.863206,2017-04-27 18:43:07.863206
shohei516,Google map APIプログラムを用いて経度･緯度を表示させる,1493286167.858426,2017-04-27 18:42:47.858426
shohei516,4/27 作業報告,1493286113.845708,2017-04-27 18:41:53.845708
kurihara,"04/27 :house: 
* とりあえずソースコードを書いてデータを投げれるようなフォームを作りました",1493285482.69741,2017-04-27 18:31:22.697410
ko-hei,"4/27　作業報告
JSのお勉強
・argumentsオブジェクト(引数情報の管理)のcalleeプロパティ(再帰呼び出しを定義する)について
・高級関数(関数の引数に関数を指定)
・スコープチェーン・クロージャ
について勉強しました",1493277047.827709,2017-04-27 16:10:47.827709
tsukiji,"<@U0JACJLRJ> いや、おそらくなっていないと思います。
一度文字列に変化するように試行錯誤しています",1493258133.511366,2017-04-27 10:55:33.511366
takano,<@U0JAEV08K> 文字列になってる？,1493251789.640786,2017-04-27 09:09:49.640786
tsukiji,"4/26 作業報告
既存のSNSなど情報共有サービスの調査(ReserchGateとQiitaとGithub)
それぞれの特徴をまとめてみれるようにスライドを作成しました
slackAPIを用いたプログラムの調整
昨日取得できたログがオブジェクト(?)インスタンス変数(?)でうまくファイルに出力できなく苦戦しています",1493211240.268934,2017-04-26 21:54:00.268934
ko-hei,"4/25.26 作業報告
海外研修の事前学習に関する研究と、
iPadを用いたＥlearningシステムに関する研究を、三件ほどまとめました。

ゼミ: 音声の集め方、システムに対する提案、ボトムアップの作業の重要性などを指摘されました。

しばらくは関連研究を調べつつ、JS等の勉強をやっていきたいと思います",1493200433.989039,2017-04-26 18:53:53.989039
shohei516,"今日言われた事の確認(DBに格納, ナンバリングの使用の傾向の調査など)",1493200164.927553,2017-04-26 18:49:24.927553
shohei516,ゼミにてスライドの発表,1493200089.909977,2017-04-26 18:48:09.909977
shohei516,4/26 作業報告,1493200067.905153,2017-04-26 18:47:47.905153
tsukiji,"2017/4/25 作業報告
SlackAPIのログを取得するプログラムの作成
指定したログを取るプログラムを作成しました。まだ表示しているだけなので、JSON形式で出力や配列に格納するとかは行っていないです。
こんな感じのと謎の物が混在しているので、うまく整理できればいろいろと捗りそうです
{'type': 'message', 'user': 'U0JACJLRJ', 'text': '卒研中間発表の日が決まりました。', 'ts': '1492073397.554400'}",1493121457.757061,2017-04-25 20:57:37.757061
shohei516,明日のゼミ用のスライドの作成,1493102990.991191,2017-04-25 15:49:50.991191
shohei516,<https://www.mapion.co.jp/route/>,1493102971.988493,2017-04-25 15:49:31.988493
shohei516,↑ 調べたところキョリ測というアプリを見つけた(カロリーもあわせて表示される),1493102954.985895,2017-04-25 15:49:14.985895
shohei516,昨日、鷹野先生からのアドバイスについての調査,1493102884.976394,2017-04-25 15:48:04.976394
shohei516,PHPの勉強(ユーザ定義関数),1493102860.973151,2017-04-25 15:47:40.973151
shohei516,4/25 作業報告,1493102846.971334,2017-04-25 15:47:26.971334
ko-hei,了解です,1493094480.118143,2017-04-25 13:28:00.118143
takano,報告には、そういう情報も載せてもらった方がわかりやすいです。,1493079197.495906,2017-04-25 09:13:17.495906
ko-hei,<@U0JACJLRJ> 三.四件調べました、内容的にまとめられたのは一件だけでした,1493070719.028908,2017-04-25 06:51:59.028908
kaiseiaoki,"<@U0JACJLRJ> ほぼ一件です,　
julius という認識エンジンについてを中心に調べました　",1493070519.981153,2017-04-25 06:48:39.981153
takano,<@U105P17QT> <@U12475CJC> それぞれ何件くらい調べましたか。,1493070227.909363,2017-04-25 06:43:47.909363
umetani,"2017/04/24　作業報告
関連研究のまとめ
ゼミスライドの作成",1493049938.16754,2017-04-25 01:05:38.167540
ko-hei,"4/21
関連研究まとめ
海外-&gt;日本に来るための、日本語を学ぶためのＥ-learningシステムについての論文についてまとめました",1493043791.768836,2017-04-24 23:23:11.768836
kaiseiaoki,"2017/4/21 作業報告
・音声認識について調査しました",1493037832.836296,2017-04-24 21:43:52.836296
yuta,JavaScriptの勉強,1493024343.03709,2017-04-24 17:59:03.037090
yuta,2017/04/24 作業報告,1493024333.034959,2017-04-24 17:58:53.034959
ishikawa,"2017/04/24 作業報告
・論文の読み進め
読みたかった論文メモを元に、PDFを探して論文を読みました
・Python開発環境の構築
Anacondaを利用してPython環境を構築、VSCodeで開発出来るまでの環境を構築しました",1493022846.697601,2017-04-24 17:34:06.697601
shohei516,作業報告 追記2: Google map等を用いてカロリーの計算が出来るかなど、高野先生からアドバイスをもらった,1493017936.721883,2017-04-24 16:12:16.721883
shohei516,作業報告 追記: 高橋さんの卒研のシステムの構築,1493017001.569023,2017-04-24 15:56:41.569023
takano,<@U10J4NGHH> 私からも一応アドバイスしたので、その情報も加えてもらえると、アドバイスのしがいがあったと思うことができます。,1493016881.551055,2017-04-24 15:54:41.551055
shohei516,あさってのゼミで発表するスライドの作成,1493016776.535614,2017-04-24 15:52:56.535614
shohei516,PHPの勉強(関数について),1493016758.533013,2017-04-24 15:52:38.533013
shohei516,4/24 作業報告,1493016739.530424,2017-04-24 15:52:19.530424
tsukiji,"2017/4/21 作業報告
研究計画のスライドの調整
前回指摘された、スライド・ブログ・Twitterについての関連研究を参考とした利点と研究目的を表にまとめて見やすくしました
自分がやりたいことの基盤になるような構想を図にして表現しました

研究室で使用されていなかったデスクトップパソコンの確認
使われていないデスクトップパソコンのスペックを確認しました
それぞれのスペックは以下のようでした
エイスースのケースのデスクトップ
CPU　AMD？
RAM　２GB
HDD　総計500GB
GPU　GT9600
DELLのデスクトップ
CPU　i3
RAM　４GB
HDD　300GB
GPU　なし
デスクトップを使うとなると、先輩のデータの保存と
マザボからそう取り換えが必要そうです。",1492776978.654178,2017-04-21 21:16:18.654178
kaiseiaoki,"2017/4/21 作業報告
・音声認識について調査しました
・テスト用のデータを用意しました",1492775104.290014,2017-04-21 20:45:04.290014
ishikawa,"2017/04/21 作業報告
・VSCode周りの環境構築
AtomからVSCodeに先日移行したので、C/C++/Ruby辺りをVSCode上で
実行出来る様に環境を整えた
・C++/Rubyの勉強
Paizaのスキルチェックの問題をRuby/C++で解いた",1492770494.468865,2017-04-21 19:28:14.468865
kaiseiaoki,"2017/4/20 作業報告
・音声認識について調査しました",1492701998.581798,2017-04-21 00:26:38.581798
takahashiy,"4月20日
関連研究の調査
pythonの勉強",1492699067.381588,2017-04-20 23:37:47.381588
takahashiy,"4/19 作業報告
卒研についての発表
質疑応答
次回までの課題の確認",1492611428.482347,2017-04-19 23:17:08.482347
shohei516,来週中に今日言われた質問等を答えたうえでスライドを作成,1492593289.033665,2017-04-19 18:14:49.033665
shohei516,卒研の概要についての発表及び質疑応答,1492593253.02533,2017-04-19 18:14:13.025330
shohei516,PHPの勉強,1492593229.019854,2017-04-19 18:13:49.019854
shohei516,4/19 作業報告,1492593220.017798,2017-04-19 18:13:40.017798
tsukiji,後ろが空いている棚だけでもかなりあるので、もっといいものがあるのかもしれないです,1492517582.197618,2017-04-18 21:13:02.197618
takano,追加の棚はあるみたい。,1492517459.162504,2017-04-18 21:10:59.162504
takano,良さそうですね。段はもうちょっと増やせたりするかな。,1492517352.131662,2017-04-18 21:09:12.131662
tsukiji,"2017/4/18 作業報告
・スライドに関する関連研究のまとめ作業
昨日に引き続きスライドに関する研究をまとめていました
スライドに大まかな内容を詰め込む作業を明日やろうかなと思います

ノートパソコン置くラックですが無印良品に良いのがありそうなので先生も見てみると良いかもしれないです
下のサイトで奥行などの絞り込みができます
<https://www.muji.net/store/pc/user/sizesearch/index.html>
こういうのいいかなと思います
<https://www.muji.net/store/cmdty/detail/4934761179421>",1492517073.051767,2017-04-18 21:04:33.051767
ko-hei,"4/17
・金曜日に引き続き、関連研究の検索
・関連研究から問題を選定し、研究の方向性をある程度定めることができた
・スライドに問題提起と関連研究の項目を追加",1492443636.551492,2017-04-18 00:40:36.551492
ishikawa,"2017/4/17 作業報告
・面接対策
キャリアアドバイザーの清田さんに今後の選考でのアドバイスなどを頂きました。なかなか面白い人でした。
・関連研究のリストアップ
今後すぐに調査に取り掛かれる様、気になった論文をWordにまとめました。
・システム図の作成
フィードバックを元にシステム図を作成し、卒論スライドに組み込みました。",1492438090.017373,2017-04-17 23:08:10.017373
kaiseiaoki,"2017/4/17 作業報告
・発表用の資料の作成と研究の方針について考察をまとめました
・研究テーマ候補の関連研究を調査しました",1492433105.042498,2017-04-17 21:45:05.042498
tsukiji,"2017/04/17 作業報告
関連研究のまとめ
・以前から調べていた関連研究をexcelにまとめながら、その研究が課題としている点、ブログやtwitterに着目している点をまとめました
明日はスライドに関する研究をまとめるつもりです",1492431521.842806,2017-04-17 21:18:41.842806
takano,<@U107MMD8Q> OpenCVの環境構築ははまる人も多いので、わかりそうな人にも相談しながらやってみてください。,1492180332.796377,2017-04-14 23:32:12.796377
umetani,"2017/04/14　作業報告
・PHPの勉強(データベースとの連携について)
・研究内容の見直し(どんなものを作りたいかを見直してはっきりさせました)",1492178555.365192,2017-04-14 23:02:35.365192
ko-hei,"4/14 作業報告
ゼミで指摘された部分のスライドの作成、追加
-&gt;自分の考えをよりまとめられた

関連研究の検索
自分の研究に関連しそうな研究の論文を二つほど調べてまとめる
-&gt;解決されていない問題点を発見でき、また自分の考えとは違う観点の機能も知ることができた",1492170798.009673,2017-04-14 20:53:18.009673
matsuoka,"2017/4/14 作業報告
･画像の複数認識にOpenCVが使えそうなのでOpenCVについての調査･インストール
→動作確認がいまいち上手くいかなかったのでインストール方法をもう一度確認する
･OpenCVでPythonを使う予定なのでPythonの勉強
→リスト･タップ･辞書あたりの違いなどを実際に動かして確認した",1492168860.777407,2017-04-14 20:21:00.777407
kurihara,"2017/04/14 :house:
* Javaオンラインコンパイラの論文やポスター、ソースコードなどを受け取り、ソースコードリーディングや読むなどをしました。",1492168387.719472,2017-04-14 20:13:07.719472
tsukiji,"2017/04/14 作業報告
・4年生への卒論スライドやセミナーの進め方についてのスライドを作成し、#seminar1421にアップしました。同様のものをonedriveにも挙げておきました。これは随時必要なことがあれば追記していくつもりです(恐らく)
・研究計画書の見直し
スライドにこだわらず，図や表などの情報を評価することでどのような効果が出るのか(分かりやすい効果がでるような)を考えるために、関連研究を調べていました．
いま考えている内容として、専門分野についての内容が書かれたブログ記事において、人気のあるものがどのような特徴を持っているのかを、記事内のソースコードの量やスクリーンショットの量などの側面や、取り上げた内容の流行などの尺度で特徴が得られないか考えています。",1492167559.616012,2017-04-14 19:59:19.616012
shohei516,PHPの勉強(配列の編集についてをメインに行った),1492155930.816065,2017-04-14 16:45:30.816065
shohei516,関連研究の調査(1件探した。今後も継続),1492155901.8105,2017-04-14 16:45:01.810500
shohei516,2017/4/14 報告,1492155847.801104,2017-04-14 16:44:07.801104
umetani,PHPの勉強,1492096892.721741,2017-04-14 00:21:32.721741
umetani,2017/04/13 作業報告,1492096865.711735,2017-04-14 00:21:05.711735
tsukiji,"2017/04/13 作業報告
・院セミナー
スライドにこだわらず一つ対象の範囲を広げてもう一度考えてみます
単語や文章では同じレベルの時に図表の有無やクォリティで違いが現れるような具体例やその効果が見込めるような場面を考えてみる
自身が考えたアイディアがどのようなことに使われるのか(良くなるのか)とリンクできるように頑張ります
・目標とする学会の調査
電気学会・電子情報通信学会・情報処理学会でテーマをもとに参加できそうなものを追加で調査しました(笠君がまとめてくれました)
・昨日のセミナーでの意見のまとめ
昨日のセミナーで4年生の子に言った質問と意見をまとめて#seminar1421にアップしました
たぶん昨日言った事と同じはずです",1492083414.826584,2017-04-13 20:36:54.826584
takahashiy,"2017/04/13 作業報告
Pythonの勉強",1492082781.720905,2017-04-13 20:26:21.720905
t.kasai,"2017/04/13 作業報告
・院セミナーへの参加
・参加する可能性のある学会の調査・まとめ（まとめたものは <#C4W2RL2BA|grad2017> にアップロード済み）
次の院セミナーまでに研究計画書を書き直す",1492080044.258111,2017-04-13 19:40:44.258111
ishikawa,"2017/04/13 作業報告
・D3.jsの勉強
データをグラフで可視化するJavaScriptライブラリについてドットインストールを利用して勉強しました。
趣味で開発したクローラーで取ってきたデータの可視化で利用する予定です。
・論文の調べ方を調査
過去の論文についての調べ方や関連研究に関するフレーズを鷹野先生に伺いました。明日、論文を読むもくもく会する予定です。",1492079674.194498,2017-04-13 19:34:34.194498
yuta,資格の勉強,1492075246.304146,2017-04-13 18:20:46.304146
yuta,4/13 報告,1492075238.302414,2017-04-13 18:20:38.302414
ko-hei,"4/13
院ゼミの拝聴、JSの勉強",1492069982.218217,2017-04-13 16:53:02.218217
shohei516,清水さんのプログラムの動作確認,1492066919.709959,2017-04-13 16:01:59.709959
shohei516,PHPの勉強,1492066893.706128,2017-04-13 16:01:33.706128
shohei516,4/13 報告,1492066880.704094,2017-04-13 16:01:20.704094
tsukiji,"2017/04/12 作業報告
・セミナーの手伝い
4年生への意見を提案しました。去年に先生から言われた点をなるべく思い出しながら指摘した。。。はずです
・明日の準備
月曜の計画書の反映として既存のスライド情報の抽出との違い(取り組む目的？)を書きました。現時点でスライドに反映までできてないのでもろもろ明日までに何とかします",1491999791.862369,2017-04-12 21:23:11.862369
takahashiy,"2017/04/12
卒業研究のテーマの発表
質疑応答
次回までの課題の確認",1491996091.145221,2017-04-12 20:21:31.145221
ko-hei,"2017/4/12
ゼミ&amp;JSの勉強",1491995180.981703,2017-04-12 20:06:20.981703
shohei516,引き続きPHPの勉強,1491992988.574977,2017-04-12 19:29:48.574977
shohei516,そのスライドの質疑,1491992961.570027,2017-04-12 19:29:21.570027
shohei516,スライドの発表,1491983266.445404,2017-04-12 16:47:46.445404
shohei516,4/12 報告,1491983261.444426,2017-04-12 16:47:41.444426
ko-hei,"2017/4/10.11
vue.jsの勉強とスライドの作成",1491915853.584524,2017-04-11 22:04:13.584524
kaiseiaoki,"2017/4/11 作業報告(自宅)
・研究テーマ候補の関連研究を調査しました",1491915037.36021,2017-04-11 21:50:37.360210
ishikawa,"2017/4/11 作業報告( :school: )
・スライドを完成させました
・PostgreSQLをインストールし、Rubyを利用して操作出来る様にしました（勉強中）",1491897175.616266,2017-04-11 16:52:55.616266
tsukiji,"2017/4/10 作業報告
研究計画書の提出
 コメントの反映は遅くとも木曜日までに行います。また、足りない部分を補うように研究目的と背景を随時更新します
Rの環境設定と基礎的な部分の学習
 院の講義で、扱うので自分の研究にも行かせるように学習します",1491826711.497497,2017-04-10 21:18:31.497497
t.kasai,"2017/4/10 作業報告
・nvidia-docker のインストール完了
・TensorFlow の動作確認済み
・作業手順書の完成（以下のポスト）",1491821317.502423,2017-04-10 19:48:37.502423
yuta,明日までに完成,1491815042.204427,2017-04-10 18:04:02.204427
yuta,セミナーのスライド作成,1491815010.197276,2017-04-10 18:03:30.197276
yuta,2017/4/10 報告(学内),1491814986.191672,2017-04-10 18:03:06.191672
shohei516,PHPの練習,1491802503.159689,2017-04-10 14:35:03.159689
shohei516,明後日のセミナーのためのスライドの作成(完成に近い),1491802497.159077,2017-04-10 14:34:57.159077
shohei516,2017/4/10 報告(学内),1491802449.154768,2017-04-10 14:34:09.154768
shohei516,火曜に選考があるため月曜までには完成させる予定です。,1491656782.423097,2017-04-08 22:06:22.423097
shohei516,スライドの作成を行いました。,1491656713.41939,2017-04-08 22:05:13.419390
shohei516,2017/4/8 報告(自宅),1491656676.41744,2017-04-08 22:04:36.417440
matsuoka,"2017/4/7 作業報告（自宅）
セミナーで発表するスライドの作成（5割ほど）
月曜日に完成予定",1491585043.197936,2017-04-08 02:10:43.197936
t.kasai,"2017/4/7 作業報告
・昨日から引き続き Docker, nvidia-docker のインストール作業を行った
　・nvidia-docker の起動が失敗するので月曜日はその調査を行う",1491570553.191899,2017-04-07 22:09:13.191899
tsukiji,"2017/4/7 作業報告
研究計画書のスライド作成
肩慣らしにslackAPIを用いたプログラムの作成
pythonのモジュールがインストールされないところで沼にはまりました",1491568964.785153,2017-04-07 21:42:44.785153
kaiseiaoki,おおよそ完成しました,1491567839.538501,2017-04-07 21:23:59.538501
kaiseiaoki,"2017/4/7 作業報告(自宅)
引き続き、セミナーで発表するための卒研のアイデアをまとめたスライドを作成しました。",1491567829.536472,2017-04-07 21:23:49.536472
ishikawa,"2017/4/7 研究室での作業の報告
・Rubyでオブジェクト指向プログラミングの勉強（継続してやっていく予定です）
・作業をしている上村君の疑問に答えました
・土日でスライドの発表原稿を作りたいと思います",1491565880.150995,2017-04-07 20:51:20.150995
ko-hei,e-Listeningプログラムの解析,1491531302.931644,2017-04-07 11:15:02.931644
ko-hei,2017/4/6 作業報告,1491531242.924685,2017-04-07 11:14:02.924685
t.kasai,"2017/4/6 作業報告
・Ubuntu をインストールしたベアボーンに GPU のドライバと CUDA のインストールを行った
　・サンプルプログラムを実行した結果倍精度（？）で96.106 Gflopsの性能がでた
・インストール作業のログを記録（以下のポストに記述）
・明日は nvidia-docker のインストールとどれか1つのディープラーニング系フレームワークのテスト実行を行う",1491496750.257914,2017-04-07 01:39:10.257914
ishikawa,"2017/4/6 作業報告
・来週水曜日のセミナーで発表するスライドの作成（自宅で）",1491473744.299422,2017-04-06 19:15:44.299422
kaiseiaoki,"2017/4/6 作業報告

セミナーで発表するための卒研のアイデアをまとめたスライドを作成しました。
8割ほど完成しました。",1491471503.809036,2017-04-06 18:38:23.809036
tsukiji,<@U0JAEV08K|tsukiji> set the channel topic: 1日の作業報告を書くチャンネル。必ず書くこと。詳しく書くことを心がける事,1491457567.240358,2017-04-06 14:46:07.240358
tsukiji,<@U0JAEV08K|tsukiji> set the channel topic: 壱日の作業報告を書くチャンネル。必ず書くこと。詳しく書くことを心がける事,1491457560.239579,2017-04-06 14:46:00.239579
ko-hei,<@U12475CJC|ko-hei> has joined the channel,1491457331.215196,2017-04-06 14:42:11.215196
matsuoka,<@U107MMD8Q|matsuoka> has joined the channel,1491457198.20102,2017-04-06 14:39:58.201020
takahashiy,<@U107G430F|takahashiy> has joined the channel,1491457198.201012,2017-04-06 14:39:58.201012
umetani,<@U123ZGHM2|umetani> has joined the channel,1491457197.201006,2017-04-06 14:39:57.201006
kaiseiaoki,<@U105P17QT|kaiseiaoki> has joined the channel,1491457197.201001,2017-04-06 14:39:57.201001
kurihara,<@U106Y1J7N|kurihara> has joined the channel,1491457197.200993,2017-04-06 14:39:57.200993
tsukiji,"2017/4/5 作業報告
・研究計画書(修正版)の作成
どのような事を行うのか、それによる利点、課題とする点について大雑把ですが書いてみました
また、笠井君と明日意見を交換できるように簡単なスライド資料を作成しました。
二つの資料はonedriveのtakanolab2017のほうにアップしておきました",1491392143.971123,2017-04-05 20:35:43.971123
ishikawa,<@U106UP90U|ishikawa> has joined the channel,1489314586.668376,2017-03-12 19:29:46.668376
yuta,<@U107TJHPF|yuta> has joined the channel,1489114860.150897,2017-03-10 12:01:00.150897
shohei516,<@U10J4NGHH|shohei516> has joined the channel,1489027015.631012,2017-03-09 11:36:55.631012
kumada,"2017/02/10作業報告
要旨の作成",1486729318.000006,2017-02-10 21:21:58.000006
t.kasai,"2017/02/10 作業報告
・要旨の作成
　・指摘された部分の修正（実験結果に考察を追加）
　・OneDrive にアップロード済み",1486726431.000005,2017-02-10 20:33:51.000005
otaki,"2017/02/10 作業報告
要旨の作成
卒論発表スライドの本研究の特徴の図を改編したもの作成",1486723687.000004,2017-02-10 19:48:07.000004
tsukiji,"2017/02/10 作業報告
要旨の作成
指摘された内容を修正しました。
出現頻度と評価スコアに変数を追加し、重み付けに関する式を入れることで格調高くしました
作成したものはOnedriveにアップし、共同机に印刷したものを置いておきました",1486721182.000002,2017-02-10 19:06:22.000002
matsumoto,"2017/02/09 作業報告
要旨の制作
先生から頂いたコメント部分の変更
→改訂版をonedriveにアップロードしました。",1486658508.000002,2017-02-10 01:41:48.000002
takahashim,"2017/02/09　作業報告
要旨の編集
先生から指摘された部分の追記
OneDriveにアップロード済み",1486636464.000004,2017-02-09 19:34:24.000004
otaki,"2017/02/09　作業報告
要旨の作成
流れ図の作成と研究の導入部分改変",1486632934.000003,2017-02-09 18:35:34.000003
tsukiji,"2017/02/09 作業報告
コメントを反映した論文要旨の修正版を作りました。
印刷して机に置いておきました．(Onedriveにアップロードにも置きました)",1486632701.000002,2017-02-09 18:31:41.000002
tsukiji,"2017/02/07 作業報告
要旨の作成
第一版をonedriveにアップしました
一通りの内容を詰め込みましたボリュームは1枚半程度です",1486459561.000002,2017-02-07 18:26:01.000002
takahashim,"2017/02/03 作業報告
スライドの修正
発表練習
チェックリスト動的集計機能と帳票システムの説明が交互になっていたため、傾聴者がわかりずらいとの指摘を受け、順番をどうすればよいか考え中です。",1486120162.000007,2017-02-03 20:09:22.000007
shimizu,"2017/02/03 作業報告
・スライドの修正
　・昨日指摘を受けた箇所を修正
・発表練習
現在のスライドはOneDriveにアップロードしました",1486119761.000006,2017-02-03 20:02:41.000006
tsukiji,"修正メモ
目的の前に既存の特徴抽出の価格.comのスライドの変更と内容の微調整
実験結果と考察の調整(2枚目)",1486119749.000005,2017-02-03 20:02:29.000005
matsumoto,"2017/02/03 作業報告
•スライド修正
•発表練習
今回の発表練習で教えてもらった修正点を日曜日までに反映したいと思います。",1486119426.000004,2017-02-03 19:57:06.000004
otaki,"2017/02/03　作業報告
・スライドの修正
→研究背景や本研究の特徴の図示、修正
・発表練習
→発表時間の短縮，貰った意見の反映",1486119388.000003,2017-02-03 19:56:28.000003
kumada,"2017/02/03作業報告
・スライドの修正
　研究背景・研究課題・提案方式の修正をしました．　
・発表練習",1486119387.000002,2017-02-03 19:56:27.000002
t.kasai,"2017/02/02 作業報告
・スライドの修正
　・提案方式のスライドにマトリクスが時系列で重なっているイメージ図を仮追加
　・実験の規模（コミット期間・プロジェクト数）を追記",1486038232.000011,2017-02-02 21:23:52.000011
kumada,"2017/02/02作業報告
・スライドの修正（実験環境/方法/結果を除く）
・やること
文章の表現が統一されていない部分について修正します．
スライド全体を発表を聞く人の立場を考えて作ります．",1486037921.00001,2017-02-02 21:18:41.000010
shimizu,"2017 /02/02 作業報告
・提案方式を短くまとめるよう修正
・実験結果の表に入力、出力の両方を載せるように変更
・実験考察にうまくいった内容の考察を追加",1486032164.000009,2017-02-02 19:42:44.000009
otaki,"2017/02/02　作業報告
・料理レシピ動画と料理レシピ文章の対比を示す図の作成
→下に添付
・研究背景の修正
→話の飛躍をなくせるように修正
・関連研究
→フォントサイズ修正，修正に伴い各関連研究につけていた補足説明は口頭に回す",1486027672.000007,2017-02-02 18:27:52.000007
takahashim,"2017/02/01　作業報告
指摘された場所を直しました。
文章が長いところはまだ直せていません。",1486027595.000004,2017-02-02 18:26:35.000004
takahashim,"2017/02/01　作業報告
・提案システムに説明を追加
まだ説明の文字が多いため、箇条書きなどにし、見た人にわかりやすくします。
・実験結果の貼り付け
・台本作成
最初のほうだけ書きました。",1486020997.000002,2017-02-02 16:36:37.000002
takahashim,"2017/02/01　作業報告
-スライドの修正
フォントサイズの変更など、細かいところの修正を行いました。",1485949584.000004,2017-02-01 20:46:24.000004
tsukiji,"2017/02/01 作業報告
スライドの修正
　提案手法のスライドが8枚あるので専門分野の抽出と可視化のスライドを1枚に圧縮
　1枚目の背景を削除し，2枚目以降の内容を背景として調整
　考察のスライドを削除し，実験結果に埋めるような演出にする予定(イメージは高橋君のスライドの変化みたいなものを構想)

あした行う事
考察を入れる
分かりやすい具体例(課題あたりに価格.comとの違いを入れる)",1485949566.000003,2017-02-01 20:46:06.000003
t.kasai,"2017/02/01 作業報告
・スライドの修正
　・発表後の意見を一部反映（スライド番号、実験結果の凡例、提案手法のイメージ図の追加等）",1485947382.000002,2017-02-01 20:09:42.000002
kumada,"2017/01/31作業報告
・発表用スライドの修正
　スライドのズレやフォントサイズを修正
・卒論の修正
　実験考察と実験の章を修正しました。
　・考察で図がきちんと参照されていない
　・考察の書き直しと再実験
卒論の方は修正が終わってないのでアップしていません
発表用スライドは1月31日にアップしました。",1485858327.000003,2017-01-31 19:25:27.000003
shimizu,"2017/01/31 作業報告
・発表用スライドの修正
　・提案方式の特徴を修正
　・単語リストを表に修正，合計単語数を追加
　・実験結果に例文と使用した相関ルールを追加
　・まとめと今後の展望を追加",1485857860.000002,2017-01-31 19:17:40.000002
kumada,"2017/01/30作業報告
・テンプレを元にスライドの作成をしました。
・卒論の考察とむすびを書き直しています。",1485778168.000002,2017-01-30 21:09:28.000002
tsukiji,"2017/01/30 作業報告
・スライドの整形
研究室で統一したテンプレートに自分の発表スライドを反映させました．この修正したものは今日の日付のonedriveフォルダに入れました．また予備スライドとして，実装に関するスライドを追加しました．
・要項の書き始め
卒論要項を作り始めました．まだはじめにと提案方式の図，実験概要とまとめのみ要項に加えました．あしたに一度ただ張り付けた状態で全て反映させたいと考えています．未完ですが一応onedriveにアップしておきました",1485769913.000007,2017-01-30 18:51:53.000007
terada,"201701/29 作業報告
・卒研スライドのテンプレを反映
・関連研究の追加
・システム構成図の修正",1485769902.000006,2017-01-30 18:51:42.000006
otaki,"2017/01/30　作業報告
・調理器具認識
→追加実験の実行．料理レシピ動画からそれぞれ追加で4枚ずつ認識実験を行った
・スライド
→実験1と実験2の実験結果の追加",1485769547.000005,2017-01-30 18:45:47.000005
