User,text,time
takano,"で、python2.7, keras 2.0.6の環境ができました。",1499935244.917371,2017-07-13 17:40:44.917371
takano,"---
conda create -n tensorflow27 python=2.7
activate tensorflow27
pip install keras
---",1499935190.897559,2017-07-13 17:39:50.897559
takano,<@U107MMD8Q> 動作確認していないのだけど、,1499935139.878742,2017-07-13 17:38:59.878742
takano,<@U12475CJC> 例えばこんな感じで。,1499934929.800273,2017-07-13 17:35:29.800273
takano,<@U123ZGHM2> 今日明日休むということなので、作業中のPCを、梅谷君の机に置いています。,1499324795.215683,2017-07-06 16:06:35.215683
takano,3年生: 誰かスマフォを忘れていない？,1499227221.482709,2017-07-05 13:00:21.482709
takano,ありがとう。おねがいします。,1499128309.600615,2017-07-04 09:31:49.600615
ko-hei,"<@U0JACJLRJ>　課題確認しました．ありがとうございます．
わかりました．では先生が来るまで１年生の様子を見ておきます．",1499128197.585436,2017-07-04 09:29:57.585436
takano,<@U12475CJC> 1年生の様子を見ておいてもらって良いですか。,1499128121.576111,2017-07-04 09:28:41.576111
takano,<@U12475CJC> 上村くんにも課題資料をメールで今送りました。,1499128084.571248,2017-07-04 09:28:04.571248
takano,<@U12475CJC> 1年生にはLINEで課題に取り組んでもらうように指示しました。,1499128064.568883,2017-07-04 09:27:44.568883
takano,<@U12475CJC> 歯医者に行く必要があるので、やや遅れます。,1499128027.564466,2017-07-04 09:27:07.564466
ko-hei,<@U0JACJLRJ> はい、行きます。 どうかしましたか？,1499127942.554392,2017-07-04 09:25:42.554392
takano,<@U12475CJC> 今日は、2限いますか？,1499127820.539348,2017-07-04 09:23:40.539348
tsukiji,"わかりました
わざわざありがとうございます",1498651730.829929,2017-06-28 21:08:50.829929
takano,なるほど、ありがとう。確か6/30が締め切りのはず。,1498651077.677984,2017-06-28 20:57:57.677984
tsukiji,"資料が見当たらないのでわかりませんね…
出し物は一応決めていたはずなので、もしかしたら出しているのかもしれないです",1498648955.245938,2017-06-28 20:22:35.245938
takano,学園祭の用紙は出した？,1498647290.900759,2017-06-28 19:54:50.900759
matsuoka,<@U0JACJLRJ> わかりました。ありがとうございます。,1498523533.840153,2017-06-27 09:32:13.840153
takano,cuDNNは、v5.1とv6.0があったけど、私のノートPCでは、v5.1でないとだめでした。,1498497749.558619,2017-06-27 02:22:29.558619
takano,ちなみにGPU版です。,1498497709.544324,2017-06-27 02:21:49.544324
takano,を試しただけですが。,1498497605.507698,2017-06-27 02:20:05.507698
takano,"&gt;&gt; import tensorflow as tf
&gt;&gt; hello = tf.constant('Hello, TensorFlow!')
&gt;&gt; sess = tf.Session()
&gt;&gt; print(sess.run(hello))",1498497598.505366,2017-06-27 02:19:58.505366
takano,<@U107MMD8Q> 私のノートPCですが、tensorflowも動いたようです。,1498497595.504474,2017-06-27 02:19:55.504474
takano,松岡さんもkerasのインストールができたら、自分でも試してみてください。,1498490567.821945,2017-06-27 00:22:47.821945
takano,<@U107MMD8Q> 松岡さんもできたと思うけど、私はkerasのインストールができました。松岡さんが、ジュピターで使用していたソースコードを試してみたいので、一応送ってもらえますか。,1498490537.809301,2017-06-27 00:22:17.809301
t.kasai,できるだけ早めに消費したほうが良いので遠慮せずにとっていってください,1498190969.062506,2017-06-23 13:09:29.062506
t.kasai,冷蔵庫の中にさくらんぼがあるので、てきとうに食べてください :cherries:,1498190924.05808,2017-06-23 13:08:44.058080
t.kasai,<@U0JAEV08K> わかりましたー,1498052093.53915,2017-06-21 22:34:53.539150
tsukiji,<@U0J8PMAQJ>  僕帰るから、鍵閉めておくね,1498051740.404892,2017-06-21 22:29:00.404892
ko-hei,@ありがとうございます！,1498051342.26159,2017-06-21 22:22:22.261590
takano,<@U12475CJC> 7/7のチュラ学生との外部見学ツアーの件、参加希望と伝えておきました。,1498051310.250168,2017-06-21 22:21:50.250168
takano,"<@U0JAEV08K> 今回の論文ではこまかいところまで従う必要はないと思いますが、参考文献の書式についての資料です。
<https://www.ieee.org/documents/ieeecitationref.pdf>",1497917739.328988,2017-06-20 09:15:39.328988
matsuoka,<@U0JACJLRJ> 参考書ありがとうございます。,1497684894.772567,2017-06-17 16:34:54.772567
takano,<@U107MMD8Q> 本が届いたので、机の上に置いておきました。,1497617091.792271,2017-06-16 21:44:51.792271
tsukiji,"青木君へ
帰るから、研究室の鍵を閉めてときました",1497615651.471121,2017-06-16 21:20:51.471121
shibamoto,<@U0JACJLRJ> ありがとうございます。,1497598796.950781,2017-06-16 16:39:56.950781
tsukiji,わかりました,1497592640.013538,2017-06-16 14:57:20.013538
ko-hei,了解です。,1497587680.505421,2017-06-16 13:34:40.505421
kaiseiaoki,わかりました,1497587031.437436,2017-06-16 13:23:51.437436
takano,<@U105P17QT> <@U106Y1J7N> <@U0JAEV08K> <@U12475CJC> とくにきみたち。誰というわけではないのですが。,1497586439.373056,2017-06-16 13:13:59.373056
takano,たまにコードレビューをしませんか。,1497586394.368334,2017-06-16 13:13:14.368334
takano,を確認しておいてください。,1497582028.895803,2017-06-16 12:00:28.895803
takano,"<@U2808K7U2> 笠原秀一，田村 和範，飯山 将晃，美濃導彦　: 行動履歴に基づく地域の環境要因を考慮した観光行動モデルの構築とその応用， 情報処理学会論文誌,57(5),1411-1420 (2016-05-15) , 1882-7764",1497582005.89247,2017-06-16 12:00:05.892470
takano,<http://www.itmedia.co.jp/smartjapan/articles/1706/14/news025.html>,1497429911.494154,2017-06-14 17:45:11.494154
tsukiji,<@U0J8PMAQJ> 原君が宮崎に行ったお土産を持って来てくれたので、机に置いたよ,1497238563.173916,2017-06-12 12:36:03.173916
takano,<@U0J8PMAQJ> わかりました。ありがとう。,1496886394.844731,2017-06-08 10:46:34.844731
tsukiji,"余裕のある人がいたら、参加してみてください
------------------------------------------------
チュラ学生受入れ先生方、バディの皆さん
 
国際課の奥田です。
 
直前となり申し訳ありませんが、チュラ学生イベント
追加のお知らせです。
 
日時：　6/8（木）　15:30～（約2時間）
内容：　KAIT工房安全講習　＋　ライセンス講習
集合：　15:20　KAIT工房入口
安全講習の方は国際課で通訳します。
その後、希望に応じてライセンス講習を行う予定ですが、
バディの皆さんの中で工房をよく利用している人が
いればぜひ、応援に来てください！
宜しくお願いします。",1496829294.924938,2017-06-07 18:54:54.924938
t.kasai,"<@U0JACJLRJ> コピー機のトナーをPCステーションから受け取りました
伝票を受け取ったので後日お渡しします",1496811238.46369,2017-06-07 13:53:58.463690
shibamoto,<@U0JACJLRJ> 3年生全員受け取りました．ありがとうございます,1496801642.388021,2017-06-07 11:14:02.388021
takano,To 3年生: 会社訪問体験の資料を4年生の誰かに渡しているので(誰に渡したっけ？)受け取ってください。,1496797203.814691,2017-06-07 10:00:03.814691
tsukiji,"<@U0JACJLRJ> ありがとうございます。
TAが終わったら、PCステーションに行ってみます。",1496728363.934292,2017-06-06 14:52:43.934292
takano,<@U0JAEV08K> PCステーションに事情を説明すれば、納品してもらえると思います。,1496725086.597494,2017-06-06 13:58:06.597494
tsukiji,<@U0JACJLRJ> 先生、コピー機の黒のトナーが切れてしまったのですが、僕らだけでトナーを用意することはできますか？,1496720080.075169,2017-06-06 12:34:40.075169
takano,オープンにしても良い情報でもないので、研究室で口頭で話してくれれば結構です。,1496699416.985617,2017-06-06 06:50:16.985617
takano,"就活をしている人は、週ごとに状況の要約を教えてもらえると良いかもしれません。
説明回数、筆記試験数、面接数など。",1496699370.973706,2017-06-06 06:49:30.973706
matsuoka,そうですね。とりあえず画像を増やしてみなければ判断しづらいので画像集め中心に進めていこうと思います。ありがとうございます。,1496655563.900705,2017-06-05 18:39:23.900705
takano,"「白点病だと模様と同じように処理されてる」
私もそう思います。効果があるかわかりませんが、赤、白、しましま、といったように、さらにデザインで分類して学習させる必要がある、のかもしれないです。",1496655437.877955,2017-06-05 18:37:17.877955
matsuoka,<@U0JACJLRJ> 尾腐れ病は形状で現れますが、白点病だと模様と同じように処理されてるかもしれません。,1496655272.847742,2017-06-05 18:34:32.847742
takano,背景なくすのは、imagemagickとかgimpでできるのではないかな。,1496655232.840119,2017-06-05 18:33:52.840119
takano,なんとも言えないですね。,1496655178.829626,2017-06-05 18:32:58.829626
takano,<@U107MMD8Q> ランダムで何回か試していますが、尾腐れ病が、若干判別しやすいという結果です。形状に現れるからかもしれないけど、いかんせん、画像枚数が少ないので。。,1496655172.828434,2017-06-05 18:32:52.828434
matsuoka,<@U0JACJLRJ> わかりました。背景をなくす手法を調査してみます。,1496655097.814061,2017-06-05 18:31:37.814061
takano,<@U107MMD8Q> 背景をなくす（魚画像だけにする）、さらにデザインで分類する、といった前処理が必要かもしれません。,1496655016.797587,2017-06-05 18:30:16.797587
takano,なるほど。,1496654917.776993,2017-06-05 18:28:37.776993
matsuoka,<@U0JACJLRJ> 白点病は尾ひれやお腹のところに白い点がある病気で、尾腐れ病は尾ひれや背びれが欠けている病気です。,1496654873.76828,2017-06-05 18:27:53.768280
takano,尾腐れ病は、尾が欠けたりするのかな。,1496654846.763334,2017-06-05 18:27:26.763334
takano,<@U107MMD8Q> 松岡さんは、病気の写真を見て、どの部分が病気の状態かわかりますか？,1496654728.74071,2017-06-05 18:25:28.740710
matsuoka,<@U0JACJLRJ> わかりました。集めてみます。,1496654612.719263,2017-06-05 18:23:32.719263
takano,<@U107MMD8Q> やはり、もう少し枚数をあつめてもらえますか。,1496654560.709454,2017-06-05 18:22:40.709454
takano,<@U107MMD8Q> もらった魚の画像を試してみたのだけど、病気の判別率があまりよくないです。,1496654543.706221,2017-06-05 18:22:23.706221
ko-hei,はい，スーツを用意しています。,1496648478.606677,2017-06-05 16:41:18.606677
takano,もう聞いていると思いますが、服装はスーツが良いと思います。,1496638229.374267,2017-06-05 13:50:29.374267
ko-hei,わかりした。しっかり応対できるように頑張りたいと思います。,1496635978.164254,2017-06-05 13:12:58.164254
takano,築地くんや笠井くんから情報収集して、予行演習をしておくとよいでしょう。,1496635794.146741,2017-06-05 13:09:54.146741
takano,<@U12475CJC> <@U106Y1J7N> 6/7の面接試験を頑張ってください。,1496635755.143255,2017-06-05 13:09:15.143255
ko-hei,<@U0JACJLRJ> 課題資料確認できました。ありがとうございます。,1496632043.802615,2017-06-05 12:07:23.802615
takano,<@U12475CJC>  メールで上村くんに、課題資料を送りました。,1496631758.775224,2017-06-05 12:02:38.775224
ko-hei,"<@U0JACJLRJ>  1年生セミナーの作業内容はもう彼らに伝わっていますか？？
それとも何か指示が必要でしょうか？",1496631573.755553,2017-06-05 11:59:33.755553
takano,<@U12475CJC> そうでしたか。それでは鍵はお願いします。 ,1496631346.734141,2017-06-05 11:55:46.734141
ko-hei,"<@U0JACJLRJ> 田中博先生に連絡するの忘れていて、結局間に合いませんでした。なので明日は参加しません。すいません。
明日は10時過ぎごろから研究室に行く予定なので、鍵は開けておきます！",1496631188.718718,2017-06-05 11:53:08.718718
takano,<@U12475CJC> 明日はjaxaツアーに参加してくれるのだっけ？ ,1496630295.634969,2017-06-05 11:38:15.634969
tsukiji,2限は講義があるので、その場にいないのでよければ開けますが。。。,1496570366.145194,2017-06-04 18:59:26.145194
takano,panさんとpaopaoさんも火曜日はjaxaに行くのでいません。,1496569552.114068,2017-06-04 18:45:52.114068
takano,火曜日(6/6)の２限に、1年生セミナーのメンバーに研究室で作業しても良いよと伝えていたのですが、鍵を開けてくれることのできる人いますか。,1496569434.109317,2017-06-04 18:43:54.109317
shibamoto,今、気づきました。すみません。,1496233477.954538,2017-05-31 21:24:37.954538
takano,お大事に,1496231960.603016,2017-05-31 20:59:20.603016
ko-hei,<@U0JAEV08K> すいません、やっぱり体調良くないんで帰ります、、、、、:mask:,1496224772.093319,2017-05-31 18:59:32.093319
tsukiji,<@U12475CJC> 先に松本研行ってるね,1496223099.690147,2017-05-31 18:31:39.690147
takano,チュラ学生歓迎です。,1496222511.542288,2017-05-31 18:21:51.542288
takano,本日18時30分から、たこ焼きパーティ @ 松本研です。,1496222491.537463,2017-05-31 18:21:31.537463
takano,呼びやすいニックネームがあると良いので、一個か二個考えておいてね。,1496209352.963918,2017-05-31 14:42:32.963918
takano,:fire: ,1496140356.789799,2017-05-30 19:32:36.789799
takano,WIF: work in flames,1496140320.781858,2017-05-30 19:32:00.781858
takano,みなさん、サワディ クラップ (女子は、サワディ カー)を言えるように練習しておきましょう,1496131156.627596,2017-05-30 16:59:16.627596
tsukiji,わかりました,1496119741.035749,2017-05-30 13:49:01.035749
t.kasai,わかりました,1496119328.997419,2017-05-30 13:42:08.997419
takano,をお願いできませんか。,1496119313.996058,2017-05-30 13:41:53.996058
takano,<@U0JAEV08K> 築地君に無線LANの設定方法について、学部生と情報共有,1496119308.995597,2017-05-30 13:41:48.995597
takano,<@U0J8PMAQJ> 笠井君にSQL学習システムの構築作業手順のメモの作成、,1496119286.993662,2017-05-30 13:41:26.993662
t.kasai,まだ作成していません,1496115325.635439,2017-05-30 12:35:25.635439
t.kasai,"&gt; <@U0JAEV08K> <@U0J8PMAQJ> SQL学習システムの構築作業手順は、作成していましたっけ？
&gt; <@U0JAEV08K> <@U0J8PMAQJ> 無線LANの設定方法は、学部生と情報共有していたっけ？",1496115313.634398,2017-05-30 12:35:13.634398
takano,<@U0JAEV08K> 講演会が終わったあとでいいのでお願いします。,1496109862.135527,2017-05-30 11:04:22.135527
ko-hei,なるほど、もう俺も来るもんだと考えられてたみたいなんで、行きます,1496109841.133432,2017-05-30 11:04:01.133432
takano,カミムラ君も来れるなら参加していいと思います。,1496109777.127226,2017-05-30 11:02:57.127226
takano,<@U12475CJC> バディしか声をかけていませんでした。,1496109751.124519,2017-05-30 11:02:31.124519
tsukiji,"<@U12475CJC> 把握してるよ
12階の貴賓室だよ",1496109699.119175,2017-05-30 11:01:39.119175
ko-hei,<@U0JACJLRJ> お昼休み12時40分からタイの学生の歓迎会をやるらしいんですが、何か聞いていませんか？？,1496109668.116157,2017-05-30 11:01:08.116157
tsukiji,"<@U0JACJLRJ> いや、今日は確か5限に講義がありました
それ以降はダメですか？",1496105600.736713,2017-05-30 09:53:20.736713
ko-hei,<@U0JACJLRJ> すいません、俺も18時からアルバイトあるんで、17時くらいはまでしかいません、、、,1496104273.629561,2017-05-30 09:31:13.629561
takano,ゼミの途中ですが茶菓子、飲み物程度の顔合わせ会をしませんか。,1496103017.534449,2017-05-30 09:10:17.534449
takano,タイの学生ですが、31日（水）15時くらいに研究室に来ます。,1496102983.531828,2017-05-30 09:09:43.531828
shibamoto,<@U0JACJLRJ> すみませんが、5限は空いてないです…。,1496101345.410469,2017-05-30 08:42:25.410469
takano,<@U12475CJC> <@U0JAEV08K> <@U2808K7U2> 今日の5限は時間有りますか。,1496101033.389655,2017-05-30 08:37:13.389655
takano,<@U0JAEV08K> <@U0J8PMAQJ> 無線LANの設定方法は、学部生と情報共有していたっけ？,1496091188.610733,2017-05-30 05:53:08.610733
takano,<@U0JAEV08K> <@U0J8PMAQJ> SQL学習システムの構築作業手順は、作成していましたっけ？,1496091152.607112,2017-05-30 05:52:32.607112
t.kasai,確認しましたありがとうございました :bow:,1496047625.529529,2017-05-29 17:47:05.529529
takano,<@U0J8PMAQJ> 書類を机の上に置いておきました。,1496038378.941909,2017-05-29 15:12:58.941909
takano,イベントの企画・参加など、積極的に交流しましょう。,1496025882.846225,2017-05-29 11:44:42.846225
takano,5/30から約3ヶ月間です。,1496025704.831951,2017-05-29 11:41:44.831951
takano,今年も、タイから学生が来ます。,1496025532.817584,2017-05-29 11:38:52.817584
takano,<@U106Y1J7N> 様式1（だっけ）に書く大学院進学の目的や、研究計画などを一度wordなどで書いてみて、草稿ができたら私に送ってください。,1495710450.551725,2017-05-25 20:07:30.551725
kurihara,不完全な氷を錬成した結果氷を入れるケースが水浸しになった :sweat_smile:,1495705300.787189,2017-05-25 18:41:40.787189
t.kasai,"to: 3年生
GitHub の `kait-takanolab` organization に招待するメールを送ったので、join してください :pray:",1495611033.357622,2017-05-24 16:30:33.357622
t.kasai,招待メールを送ったので確認してください :+1:,1495610956.34324,2017-05-24 16:29:16.343240
t.kasai,写真のやつは少ししぼんでしまいました :sob: ,1495432674.839737,2017-05-22 14:57:54.839737
t.kasai,スフレオムレツ作りましたよ！ :tada: ,1495432638.836481,2017-05-22 14:57:18.836481
ko-hei,<@U0JACJLRJ> ありがとうございます。大丈夫です。間に合います。,1495415102.425844,2017-05-22 10:05:02.425844
takano,<@U12475CJC> 推薦書を明日渡します。間に合うよね？,1495402558.740538,2017-05-22 06:35:58.740538
t.kasai,ありがとうございました :bow:,1495114142.053489,2017-05-18 22:29:02.053489
t.kasai,すみません今気づきました :bow:,1495114130.0498,2017-05-18 22:28:50.049800
takano,冷めていたので冷蔵庫に入れました,1495113323.824713,2017-05-18 22:15:23.824713
takano,食べてもいいです。,1495112734.66816,2017-05-18 22:05:34.668160
takano,<@U0J8PMAQJ> さきほど最後のが焼きあがりました。冷めたら、ラップをして冷蔵庫に入れてもらえますか。,1495112697.658302,2017-05-18 22:04:57.658302
takano,どうもありがとう。,1495112641.643786,2017-05-18 22:04:01.643786
kaiseiaoki,一つ頂きました、ご馳走さまでした,1495112432.588819,2017-05-18 22:00:32.588819
kaiseiaoki,報告が遅れましたが　帰るときに机の上にあったパンを冷蔵庫に入れておきました,1495112411.582995,2017-05-18 22:00:11.582995
ko-hei,片付けに時間がかかったのでこのまま院生の飲み会の準備に行きます,1495094370.066252,2017-05-18 16:59:30.066252
takano,ありがとう。2回目もおいしかったです。,1495093907.979728,2017-05-18 16:51:47.979728
matsuoka,"オーブンを180℃で15分焼けば大丈夫だと思います。
焼き色が微妙だったらトースターに入れるといいと思います。",1495092406.718827,2017-05-18 16:26:46.718827
takano,中華街のお店で良いお店があったら、情報をください。,1495002329.709075,2017-05-17 15:25:29.709075
ishikawa,"焼肉、たこやき、お好み焼き、やきとり、チーズ（おつまみ）、酒をお願いします
参加人数：10人

・各種ソフトドリンク
・各種酒（アサヒ、キリンのノンアルコール2本ずつ必須）
・各種肉
・キャベツ
・紅しょうが
・お好み焼きの粉
・お好み焼きソース
・もやし
・天かす
・たこ
・卵
・やきとり（15本ぐらい）
・チーズ
・紙コップ
・紙皿",1494921372.881115,2017-05-16 16:56:12.881115
ishikawa,remind設定しました,1494856564.132819,2017-05-15 22:56:04.132819
takano,懇親会のリマインダーをお願いします。,1494856193.019528,2017-05-15 22:49:53.019528
takano,setting.jsonで設定してみてください。,1494827201.984873,2017-05-15 14:46:41.984873
takano,"<@U105P17QT> ”debug.allowBreakpointsEverywhere"": true",1494827190.984025,2017-05-15 14:46:30.984025
takano,<@U107MMD8Q> <@U107G430F> TensorFlow入門を買ったので、松岡さん、高橋さんの机の間に置いておきました。,1494820898.499501,2017-05-15 13:01:38.499501
takano,自己推薦文を、私宛に水曜日（5/17）までに送ってください。,1494816020.148143,2017-05-15 11:40:20.148143
takano,〇試　験　日　　　　６月７日（水）,1494815920.140552,2017-05-15 11:38:40.140552
takano,"---
大学院入試の件、連絡行ってますか？",1494815888.138266,2017-05-15 11:38:08.138266
takano,"<@U106Y1J7N> <@U12475CJC> 
成３０年度入学大学院学内推薦入試、一般Ｓ日程入試特待生スケジュール

１．入試出願期間（５月２２日（月）～５月２９日（月））に
　　特待生候補者で入試出願する人に申請書類を学生課にて配付します。",1494815862.13628,2017-05-15 11:37:42.136280
takano,<@U107MMD8Q> ベーカリー来ました。:bread:,1494815742.127567,2017-05-15 11:35:42.127567
t.kasai,chrome デバッガの使い方が載っています,1494560374.921659,2017-05-12 12:39:34.921659
t.kasai,<https://ics.media/entry/11356>,1494560358.920455,2017-05-12 12:39:18.920455
ko-hei,"<@U0JACJLRJ> 返信遅れてすみません。
 ありがとうございます。大切に使わせていただきます。",1494520424.321929,2017-05-12 01:33:44.321929
takano,vs codeのchromeデバッガの使い勝手はどんな感じですか。,1494504330.683552,2017-05-11 21:05:30.683552
takano,visual source codeはmac版もあり良いですね。,1494504300.678183,2017-05-11 21:05:00.678183
takano,<@U12475CJC> 15インチのthinkpadを初期化したので大事に使ってください。,1494501168.172736,2017-05-11 20:12:48.172736
takano,(ワンクッションおいて、○日○時になりましたが宜しいですか、のように聞いてくれると親切です。),1494463243.41583,2017-05-11 09:40:43.415830
takano,<@U106UP90U> わかりました。ありがとう。,1494463041.395139,2017-05-11 09:37:21.395139
ishikawa,<@U0JACJLRJ> 4年生の懇親会は 5月16日（火）17時～ になりました,1494403304.485053,2017-05-10 17:01:44.485053
tsukiji,<@U2808K7U2> 為せば成るので気楽にがんばってくだしあ:full_moon_with_face:,1494381889.68775,2017-05-10 11:04:49.687750
shibamoto,<@U0JAEV08K> なんでしょう．髪結んでないときは，自分の殻に閉じこもっている時です．表のソートしてるんで許してください,1494381757.674574,2017-05-10 11:02:37.674574
tsukiji,<@U2808K7U2> ねえねえ。,1494381586.656698,2017-05-10 10:59:46.656698
takano,15日と18日は別の企画があります。,1494319438.044581,2017-05-09 17:43:58.044581
takano,19日(金)は早く帰りたいので、参加したくありません。,1494319398.03758,2017-05-09 17:43:18.037580
takano,さっき見つかりました。,1494310684.82816,2017-05-09 15:18:04.828160
takano,:disappointed:,1494307858.59099,2017-05-09 14:30:58.590990
takano,誰かディスプレイ・クリーナー知りませんか。,1494252384.187342,2017-05-08 23:06:24.187342
kurihara,<@U0JACJLRJ> 石川くんが日程決めると思う（？）ので確定ではないのですが、おそらく来週の火曜日か金曜日になると思います,1494229630.31992,2017-05-08 16:47:10.319920
takano,:disappointed:,1494229495.301376,2017-05-08 16:44:55.301376
shohei516,先程小田急線、相模大野で人身事故が発生。町田~相武台前及び相模大野~大和間で運転見合わせになってます。,1494226317.908477,2017-05-08 15:51:57.908477
takano,4年生の懇親会やるのだっけ？いつだっけ？,1494225717.845349,2017-05-08 15:41:57.845349
takano,GWが明けるので、発表スライド（兼、打ち合わせ資料）の準備をしておきましょう。,1494107477.70721,2017-05-07 06:51:17.707210
ko-hei,<@U0JACJLRJ> わかりました。GW中に取り組んでみます。,1493511238.818776,2017-04-30 09:13:58.818776
takano,"<@U12475CJC> リスニング学習しやすくなると思うし、フィードバックも得やすくなると思います。
さらに「英語勉強会で利用した」という実績を作りましょう。",1493510678.798076,2017-04-30 09:04:38.798076
takano,<@U12475CJC> 英語勉強会で利用したいので、ログ機能を優先的に作るのが良いと思います。,1493510578.794299,2017-04-30 09:02:58.794299
tsukiji,<http://amzn.asia/1bN5gyH>,1493374878.276066,2017-04-28 19:21:18.276066
tsukiji,"<http://amzn.asia/7eZqQgK>
<http://amzn.asia/2cj9iee>
 <http://amzn.asia/8CeLVKq>",1493363863.360519,2017-04-28 16:17:43.360519
tsukiji,わかりました,1493351954.210422,2017-04-28 12:59:14.210422
takano,<@U106UP90U> <@U0JAEV08K> わかりました。愛着を持って使用し、卒業（修了）時には後輩に引き継いでいくことと、デスクトップ機を机の上に置くとごちゃごちゃしたように見えるので、机の下などに置くことに協力してください。,1493351354.161567,2017-04-28 12:49:14.161567
takano,Micro ATXのPCが3台あります。中身のマザーボードを入れ替えて使おうと思っていますが、使いたいひとはいますか。,1493342841.361473,2017-04-28 10:27:21.361473
tsukiji,"<@U0JACJLRJ> ありがとうございます
読んでみます",1493289502.81114,2017-04-27 19:38:22.811140
takano,<@U0J8PMAQJ> <@U0JAEV08K> <http://qiita.com/KojiOhki/items/ff6ae04d6cf02f1b6edf>,1493288396.627182,2017-04-27 19:19:56.627182
takano,:skull:,1493271948.004095,2017-04-27 14:45:48.004095
takano,:japanese_ogre:,1493271924.001723,2017-04-27 14:45:24.001723
takano,:rage:,1493271860.99586,2017-04-27 14:44:20.995860
takano,:imp:,1493271839.994144,2017-04-27 14:43:59.994144
takano,木曜日に勉強会をきちんとやってスキルを高めましょう。,1493271763.987604,2017-04-27 14:42:43.987604
takano,一人か二人お手伝いをお願いできると助かります。,1493250467.8657,2017-04-27 08:47:47.865700
takano,今日はプリンターを廃棄する。,1493250447.863094,2017-04-27 08:47:27.863094
shibamoto,ソース買ってきてー,1493022918.21465,2017-04-24 17:35:18.214650
takano,買い出しもあるので、17時頃には806に集合するのが良いと思います。,1493010802.758027,2017-04-24 14:13:22.758027
hisatsugu_1521038,投票の結果では、今日になってます。,1493003542.270887,2017-04-24 12:12:22.270887
takano,3年生懇親会は今日だっけ？,1493003091.239374,2017-04-24 12:04:51.239374
takano,<https://www.muji.net/store/cmdty/detail/4934761179568>,1493001318.110785,2017-04-24 11:35:18.110785
takano,<https://www.muji.net/store/cmdty/detail/4934761179384?searchno=5>,1493001295.109158,2017-04-24 11:34:55.109158
takano,今週は、richoのプリンターを捨てる。予備インクも買っていてもったいないですが。,1492998754.918979,2017-04-24 10:52:34.918979
takano,"<@U106Y1J7N> <@U12475CJC> 
情報工学専攻の院生・教員を中心に行う懇親会の連絡です。
(大学院進学を少しでも考えている学部生も大歓迎です！)

5月18日(木)18:00-
場所：第2食堂
会費：3,000円(当日集金します)",1492998374.890769,2017-04-24 10:46:14.890769
t.kasai,"3,4限は講義がありません",1492997996.863355,2017-04-24 10:39:56.863355
tsukiji,僕は1と3限は講義です,1492991437.464869,2017-04-24 08:50:37.464869
takano,"<@U0JAEV08K> <@U0J8PMAQJ> 月曜の3, 4限は授業か何かだっけ？",1492991407.463264,2017-04-24 08:50:07.463264
kaiseiaoki,単語推薦の研究についても調べてみます。　ありがとうございました。,1492833200.368441,2017-04-22 12:53:20.368441
kaiseiaoki,先日お伝えしたサービスはこちらです。,1492833130.366332,2017-04-22 12:52:10.366332
kaiseiaoki,<@U0JACJLRJ> <https://cloud.google.com/speech/pricing?hl=ja>,1492833109.365675,2017-04-22 12:51:49.365675
tsukiji,分かりました,1492827443.151702,2017-04-22 11:17:23.151702
takano,<@U0JAEV08K> 疲れのあるときにウィロウがぴったりだったのでオザワ君にお礼をもう一度伝えておいてください。,1492827407.150318,2017-04-22 11:16:47.150318
takano,音声認識も単語推薦の一つととらえれば小松君の研究も関連してきます。,1492827123.138707,2017-04-22 11:12:03.138707
takano,あと認識結果を個人の単語入力履歴から補正する研究をやっていたので組み込めるかもしれません。,1492827041.135366,2017-04-22 11:10:41.135366
takano,<@U105P17QT> 試してみたいと言っていた音声認識サービスの情報を一応教えておいてもらえますか。,1492826877.128534,2017-04-22 11:07:57.128534
takano,python勉強中,1492663731.374521,2017-04-20 13:48:51.374521
tsukiji,わかりました,1492596556.815944,2017-04-19 19:09:16.815944
takano,<@U0JAEV08K> 遠藤君には、そのような理由で、月曜日は顔合わせとスケジュール決め程度の打ち合わせにするように伝えてもらえますか。,1492596538.81305,2017-04-19 19:08:58.813050
takano,<@U0J8PMAQJ> 体調が悪そうなので、今週はあまり無理をしないでおきましょう。,1492596259.764662,2017-04-19 19:04:19.764662
ishikawa,"ステータスの変更はコマンドでもいけます
```
/status :innocent: hogehoge
```",1492593076.188504,2017-04-19 18:11:16.188504
urano_ryoya,<@U0JACJLRJ> はい、そうです。招待していませんでした。すみません,1492044206.088335,2017-04-13 09:43:26.088335
takano,<@U4Y2B9X28>  3年生用（15生）のチャンネルは、浦野くんが作ってくるのだっけ？,1492035788.992929,2017-04-13 07:23:08.992929
takano,昨日のゼミでのディスカッションログは、Slack上にあるのだっけ？,1492035530.950279,2017-04-13 07:18:50.950279
takano,スライドサイズは4:3を推奨,1491975219.635886,2017-04-12 14:33:39.635886
takano,<http://pear.php.net/package/HTTP_Request2/download>,1491973263.482646,2017-04-12 14:01:03.482646
ishikawa,<https://www.autodraw.com/>,1491970602.271293,2017-04-12 13:16:42.271293
shohei516,:grinning:,1491969337.171284,2017-04-12 12:55:37.171284
takahashiy,:kodakku3:,1491967987.062755,2017-04-12 12:33:07.062755
ko-hei,:kodakku4:,1491967951.060172,2017-04-12 12:32:31.060172
shibamoto,お願いしまーす,1491967913.057187,2017-04-12 12:31:53.057187
sebastian,よろしくお願いします～,1491967911.056955,2017-04-12 12:31:51.056955
