User,text,timestamp,time
tsukiji,"OCのシフト
10:00~15:30(ただし受付開始は9:30から)
なので、9:30~12:30と12:30~15:30で二つに分かれます
どちらがいいか決めておくこと
また、お昼の休憩ですが
・前半のシフトの人は後半の時間帯に受付とお昼を交代
・後半のシフトの人は受付とお昼を前半の時間に済ませる",1506583079.000229,2017-09-28 16:17:59.000229
takano,"3. 事前練習
説明のレベルを上げるために、お互いに事前練習をしておいてください。

4. 役割分担
受付や、お昼の交代方法など決めておきましょう。

5. 机やPCの配置
金曜日中（来る人がいるならば土曜日中でも可）にお願いします。",1506574233.000108,2017-09-28 13:50:33.000108
takano,"2. デモプログラムの準備
ハンドアウト資料に沿って、見せることのできるように、きちんと動作するデモプログラムを作成してください。",1506574120.000012,2017-09-28 13:48:40.000012
takano,"1. ハンドアウト資料の準備
外部の人にお見せできるクオリティになっているでしょうか。文章表現、フォントサイズ、色使い、レイアウトなど、レベルを上げましょう。",1506574046.00011,2017-09-28 13:47:26.000110
takano,オープンキャンパスの準備を今日明日できちんとお願いします。,1506573921.00011,2017-09-28 13:45:21.000110
s1521046,<@U79FX6VFF>さんがチャンネルに参加しました,1506481612.000037,2017-09-27 12:06:52.000037
yuta,横浜みなとみらいで最後の選考があるので休みます。すみません。,1506474245.000065,2017-09-27 10:04:05.000065
t.kasai,ご参考までに,1506411804.000044,2017-09-26 16:43:24.000044
t.kasai,僕がオープンキャンパスで配布する資料です,1506411801.000066,2017-09-26 16:43:21.000066
t.kasai,<@U0J8PMAQJ>さんがこのファイルをアップロードしました : <https://kait-takanolab.slack.com/files/U0J8PMAQJ/F79LAV71C/oc_2017_kasai_base.pptx|oc_2017_kasai_base.pptx>,1506411725.000347,2017-09-26 16:42:05.000347
tsukiji,去年作ったOC資料発掘したので参考までにここに置いておきます,1506304006.000067,2017-09-25 10:46:46.000067
tsukiji,<@U0JAEV08K>さんがこのファイルをアップロードしました : <https://kait-takanolab.slack.com/files/U0JAEV08K/F77CJEQKA/_____________________2016_tsukiji.docx|オーキャン資料2016_tsukiji.docx>,1506303987.000085,2017-09-25 10:46:27.000085
takano,"・文章は箇条書きで良いと思います。
・研究概要は、研究課題や提案方式の特徴を含めてください。",1506295716.000042,2017-09-25 08:28:36.000042
takano,"1. 研究概要、2. デモ概要
図を1、2枚含める",1506295656.000022,2017-09-25 08:27:36.000022
takano,説明用に、A4 1枚程度で、ハンドアウト資料を作っておくとよいでしょう。,1506295449.000093,2017-09-25 08:24:09.000093
takano,オープンキャンパスもあと１週間なので、しっかりと準備をお願いします。４年生以上同士で、お互いに説明しあうというのも練習になるので、やっておいてください。,1506291732.000062,2017-09-25 07:22:12.000062
kurihara," set up a reminder to “残留届けを更新してください” in this channel at 8AM Thursday, October 5th, Japan Standard Time.",1506068169.000402,2017-09-22 17:16:09.000402
kurihara,残留届けを更新しました。次の更新は10月5日です。,1506068143.000046,2017-09-22 17:15:43.000046
takano,情報工学科の英語研修の件、稲葉先生からメールが来ると思うので少々お待ちください。,1505998376.000379,2017-09-21 21:52:56.000379
takano,ゼミ合宿に参加せずに、10/1オープンキャンパスのデモ内容を報告していない人は、資料を作成の上、報告して下さい。また、オープンキャンパスでのデモ配置、高校生やご両親への説明の仕方、受付などの分担などを、みなさんで再確認をしておいて下さい。,1505996219.000461,2017-09-21 21:16:59.000461
takano,おかげさまでSAは決まりました。,1505900008.00012,2017-09-20 18:33:28.000120
takano,"【急募】基礎ユニット２（金）１，２限のSAをあと1名募集中です。
---
[確定者] 築地、笠井、古川、上村 
---",1505816116.000105,2017-09-19 19:15:16.000105
takano,水曜5限が空いており、受講に興味のある人は、連絡をください。,1504950602.00007,2017-09-09 18:50:02.000070
takano,"後期に情報工学科で英語研修を企画しています。
2月、3月の海外研修の事前学習にもなりますので、ぜひ受講
を検討しましょう。

日時：　水曜　5限（16:40～18:10）
回数：　15回
# ただし単位にはなりません。",1504950579.000057,2017-09-09 18:49:39.000057
takano,後期の英語講座の連絡したっけ。,1504950523.000026,2017-09-09 18:48:43.000026
takano,"<@U0JACJLRJ>さんががファイル (<https://kait-takanolab.slack.com/files/U0JACJLRJ/F6XMU4GJW/you_ukagai2_sep08.xls|you_ukagai2_Sep08.xls>) をアップロードしてコメントしました : 9/8の出張伺いの提出をお願いします。
交通費が出ると思います。
必要事項に記載の上、印刷したものに押印して提出してください。",1504498897.000174,2017-09-04 13:21:37.000174
takano,:tired_face: ,1503771269.000017,2017-08-27 03:14:29.000017
kurihara,自分が17:30頃研究室来た時電気はつけっぱなしで誰もおらず、一時的な退席だと思って気にしてなかったのですが、一向に誰も戻る気配がないので、研究室が誰もいなくなるのなら戸締まりきっちりするようにした方が良いかと思われます,1503655092.000139,2017-08-25 18:58:12.000139
tsukiji,なんかdolphinの調子が悪いので調べてみます,1502767462.000147,2017-08-15 12:24:22.000147
tsukiji,"<!channel> サーバの電源を入れました
今から確認しますが、他の人も一応確認して見てください",1502766169.000075,2017-08-15 12:02:49.000075
takano,4年生以上: 週に1度くらいはgithubにプログラムをコミットしましょう。,1502497709.296746,2017-08-12 09:28:29.296746
tsukiji,分かりました,1502345981.169751,2017-08-10 15:19:41.169751
takano,あと、研究室にあるmacbook airのアダプタもお願いできますか。,1502345620.095071,2017-08-10 15:13:40.095071
takano,zotacのアダプタの電源を一応抜いておいてもらえますか。,1502345591.089144,2017-08-10 15:13:11.089144
tsukiji,松岡さんが使ってたZOTACはきってあるようなので問題ないかと・・・,1502345074.984262,2017-08-10 15:04:34.984262
tsukiji,ドルフィンとスワロウ(mysql)は自分のアカウントから入れるので大丈夫です,1502345002.970496,2017-08-10 15:03:22.970496
takano,メールサーバーはシャットダウンしました。,1502344980.966107,2017-08-10 15:03:00.966107
takano,他のサーバは大丈夫ですか？,1502344853.94079,2017-08-10 15:00:53.940790
takano,わかりました。,1502344822.933947,2017-08-10 15:00:22.933947
tsukiji,<@U0JACJLRJ> 先生、メールサーバを停止する際にログインするアカウントとパスワードを知らないのでリモートでシャットダウンしてもらってもいいですか？,1502344772.923096,2017-08-10 14:59:32.923096
tsukiji,<@U0JAEV08K>さんがメッセージをこのチャンネルにピン留めしました。,1501725690.208317,2017-08-03 11:01:30.208317
takano,みなさんにとっても良い刺激になると思います。,1501716258.971369,2017-08-03 08:24:18.971369
takano,中間発表 + αで準備しましょう。,1501716244.967828,2017-08-03 08:24:04.967828
takano,懇親会も、尾崎研の学生と一緒にする予定です。,1501716208.959249,2017-08-03 08:23:28.959249
takano,"尾崎研との合同ゼミですが、下記のようなスケジュールで調整中です。
---
13:30 - 13:50 簡単な導入
13:50 - 15:30 Session1 (15分 x 6名 + 10分のバッファ）
15:30 - 15:45 休憩 15分
15:45 - 17:25 Session2 (15分 x 6名 + 10分のバッファ）
（後片付け＆移動）
18:00 - 懇親会 
---",1501716179.951382,2017-08-03 08:22:59.951382
takano,今後みなさんで協力しあえるような体制づくりをお願いします。,1501578946.93216,2017-08-01 18:15:46.932160
takano,停電前後のサーバーなどの停止、起動を築地大先輩にお願いしました。,1501578929.925711,2017-08-01 18:15:29.925711
takano,停電：8/14,1501578892.912035,2017-08-01 18:14:52.912035
takano,ピザ会を8/3の16時頃にやります。,1501574840.385605,2017-08-01 17:07:20.385605
takano,「食生活のアンケート」を研究室に置いています。４年生のみなさんは、アンケート回答に協力をお願いします。,1501215239.138247,2017-07-28 13:13:59.138247
slackbot,Reminder: 延長届を出してください,1501200014.31958,2017-07-28 09:00:14.319580
takano,"日時：7/26(水) 5限 (16:40開始、30分程度) 
場所：K1-604",1500551571.876139,2017-07-20 20:52:51.876139
takano,ICT海外研修説明会,1500551559.872442,2017-07-20 20:52:39.872442
takano,タイトル「知的活動を支援するデータベースシステム」,1500520961.677036,2017-07-20 12:22:41.677036
takano,デモの準備などお願いします。,1500520927.670703,2017-07-20 12:22:07.670703
takano,オープンキャンパスは10/1です。,1500520922.669778,2017-07-20 12:22:02.669778
kaiseiaoki," set up a reminder “延長届を出してください” in this channel at 9AM Friday, July 28, Japan Standard Time.",1500468164.240365,2017-07-19 21:42:44.240365
slackbot,Reminder: 延長届を出してください,1499990400.18296,2017-07-14 09:00:00.182960
takano,この後に、２食でＢＢＱパーティがあります。,1499737376.894721,2017-07-11 10:42:56.894721
takano,"パンさんと、パオパオさんの最終報告会のお知らせです：
７月２７日（木）１５時
Ｋ１－３０５",1499737352.890324,2017-07-11 10:42:32.890324
umetani,<@U0JACJLRJ> わかりました。ありがとうございます。,1499673697.892704,2017-07-10 17:01:37.892704
takano,<@U123ZGHM2> 7/24までに完成させておけば大丈夫だと思うけど。,1499673652.877289,2017-07-10 17:00:52.877289
umetani,<@U0JACJLRJ> 卒研中間発表の前日に最終面接が入ってしまったのですが変更してもらった方がいいでしょうか？,1499673530.834189,2017-07-10 16:58:50.834189
tsukiji,"<http://www.openspc2.org/reibun/JavaScript_technique/sample/07_css/009/>
ボタンクリックでCSSファイルを切り替える",1499223630.412297,2017-07-05 12:00:30.412297
kaiseiaoki," set up a reminder “延長届を出してください” in this channel at 9AM Friday, July 14, Japan Standard Time.",1498723115.064186,2017-06-29 16:58:35.064186
tsukiji,<@U0JAEV08K>さんがメッセージをこのチャンネルにピン留めしました。,1498722686.967233,2017-06-29 16:51:26.967233
tsukiji,"リマインドの例：1999年1月1日に""延長届を出してください""をgeneralに通知する
```/remind #general 延長届を出してください on 1999-1-1```
これを参考に延長届を出したときにリマインダーで設定してください",1498636993.294313,2017-06-28 17:03:13.294313
takano,"セミナー1の開始時間(11:10)から30分程度
---",1498012175.155143,2017-06-21 11:29:35.155143
takano,"---
K3 3506教室",1498012145.151191,2017-06-21 11:29:05.151191
takano,7月5日(水)セミナー2募集の説明会です。,1498012088.143774,2017-06-21 11:28:08.143774
takano,積極的に聴講しましょう。,1497915694.6059,2017-06-20 08:41:34.605900
takano,"---
日時：6月20日（火）5限（16:40-18:40）
場所：K1 305教室
# 終了後、歓迎パーティを開催 (18:50-20:00)
---",1497915683.604235,2017-06-20 08:41:23.604235
takano,本日(6/20)5限に、チュラ学生の研究テーマの企画発表会があります。,1497915658.60023,2017-06-20 08:40:58.600230
takano,都合のつく人は参加すると面白いと思うので、希望者は私に連絡をください。,1497537617.561686,2017-06-15 23:40:17.561686
takano,"7/7（金）にチュラ学生の外部見学ツアーがあります。
鉄道総研とNTT研究所を見学予定です。",1497537557.538307,2017-06-15 23:39:17.538307
takano,是非聴講しましょう。,1497260398.377436,2017-06-12 18:39:58.377436
takano,"---
日時：6月20日（火）5限
場所：K1 305教室
---",1497260384.374157,2017-06-12 18:39:44.374157
takano,PanさんとPaopaoさんの研究テーマ企画発表会を開催します。,1497260375.372116,2017-06-12 18:39:35.372116
